idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
85,lang,21,chord,smile,0.054000000000000006,0.5489816665649414,2,191
86,lang,21,glass,magician,0.20800000000000002,0.5752962231636047,920,19
87,lang,21,noon,string,0.054000000000000006,0.5283599495887756,42,119
88,lang,21,rooster,voyage,0.062,0.5060185790061951,75,14
89,lang,21,money,dollar,0.842,0.8193876147270203,153,67
90,lang,21,money,cash,0.908,0.8595880270004272,153,64
91,lang,21,money,currency,0.9039999999999999,0.7957461476325989,153,11
92,lang,21,money,wealth,0.827,0.7010102868080139,153,7
93,lang,21,money,property,0.757,0.6346703171730042,153,108
94,lang,21,money,possession,0.729,0.5882137417793274,153,25
95,lang,21,money,bank,0.85,0.6168796420097351,153,126
96,lang,21,money,deposit,0.773,0.6817918419837952,153,7
97,lang,21,money,operation,0.331,0.6590667963027954,153,31
98,lang,21,tiger,jaguar,0.8,0.8695430159568787,111,7
99,lang,21,tiger,feline,0.8,0.7170172333717346,111,7
100,lang,21,tiger,carnivore,0.708,0.5686172842979431,111,1
101,lang,21,tiger,mammal,0.6849999999999999,0.7647836804389954,111,6
102,lang,21,tiger,animal,0.7,0.7892012596130371,111,349
103,lang,21,tiger,organism,0.477,0.6223366260528564,111,1
104,lang,21,tiger,fauna,0.562,0.563055157661438,111,13
105,lang,21,tiger,zoo,0.587,0.7158111929893494,111,246
106,lang,21,psychology,anxiety,0.7,0.5507014989852905,1,7
107,lang,21,psychology,fear,0.6849999999999999,0.5464098453521729,1,61
108,lang,21,psychology,depression,0.742,0.5591840744018555,1,10
109,lang,21,psychology,clinic,0.658,0.537842869758606,1,21
110,lang,21,psychology,doctor,0.642,0.5847416520118713,1,89
111,lang,21,psychology,mind,0.769,0.45665833353996277,1,113
112,lang,21,psychology,health,0.7230000000000001,0.5648576021194458,1,71
113,lang,21,psychology,science,0.671,0.7036532759666443,1,107
114,lang,21,psychology,discipline,0.558,0.5752211213111877,1,8
115,lang,21,planet,star,0.845,0.7085780501365662,56,142
116,lang,21,planet,constellation,0.806,0.6360139846801758,56,4
117,lang,21,planet,moon,0.808,0.6759909987449646,56,124
118,lang,21,planet,sun,0.8019999999999999,0.5171858668327332,56,479
119,lang,21,planet,galaxy,0.8109999999999999,0.7577592730522156,56,7
120,lang,21,planet,space,0.792,0.7133210897445679,56,204
121,lang,21,cup,coffee,0.658,0.7864865064620972,352,416
122,lang,21,cup,tableware,0.6849999999999999,0.6466709971427917,352,3
123,lang,21,cup,article,0.24,0.5821062326431274,352,61
124,lang,21,cup,artifact,0.292,0.5847929120063782,352,23
125,lang,21,cup,object,0.369,0.5924057364463806,352,149
126,lang,21,cup,entity,0.215,0.5063809752464294,352,5
127,lang,21,cup,drink,0.725,0.7531698942184448,352,374
128,lang,21,cup,food,0.5,0.5659501552581787,352,1536
129,lang,21,cup,substance,0.192,0.6445024609565735,352,92
130,lang,21,cup,liquid,0.5900000000000001,0.6987184286117554,352,118
131,lang,21,jaguar,cat,0.742,0.7500801086425781,7,1566
132,lang,21,jaguar,car,0.727,0.6406972408294678,7,1323
133,lang,21,energy,secretary,0.181,0.6175307631492615,108,10
134,lang,21,secretary,senate,0.506,0.6099604368209839,10,3
135,lang,21,energy,laboratory,0.509,0.6233956813812256,108,14
136,lang,21,computer,laboratory,0.678,0.6484236121177673,694,14
137,lang,21,weapon,secret,0.606,0.6376288533210754,29,100
138,lang,21,investigation,effort,0.45899999999999996,0.6520079374313354,4,103
139,lang,21,news,report,0.8160000000000001,0.802344024181366,140,43
140,lang,21,canyon,landscape,0.753,0.6694158315658569,101,158
141,lang,21,image,surface,0.45599999999999996,0.5992623567581177,560,190
142,lang,21,discovery,space,0.634,0.7252585887908936,21,204
143,lang,21,sign,recess,0.238,0.5641700029373169,2679,21
144,lang,21,wednesday,news,0.22200000000000003,0.593256950378418,7,140
145,lang,21,computer,news,0.44699999999999995,0.6131864190101624,694,140
146,lang,21,territory,surface,0.534,0.6607866287231445,18,190
147,lang,21,atmosphere,landscape,0.369,0.7224521636962891,100,158
148,lang,21,president,medal,0.3,0.6768662333488464,136,102
149,lang,21,war,troops,0.8130000000000001,0.7707085609436035,211,87
150,lang,21,record,number,0.631,0.6607715487480164,109,232
151,lang,21,skin,eye,0.622,0.7189464569091797,101,178
152,lang,21,japanese,american,0.65,0.661522626876831,120,235
153,lang,21,theater,history,0.391,0.630936324596405,106,165
154,lang,21,volunteer,motto,0.256,0.6631482839584351,77,11
155,lang,21,prejudice,recognition,0.3,0.6942654848098755,2,33
156,lang,21,decoration,valor,0.563,0.6236988306045532,121,2
157,lang,21,century,year,0.759,0.728588879108429,99,430
158,lang,21,century,nation,0.316,0.6764349937438965,99,66
159,lang,21,delay,racism,0.119,0.5656681656837463,4,21
160,lang,21,delay,news,0.331,0.6186420321464539,4,140
161,lang,21,minister,party,0.663,0.6086548566818237,68,952
162,lang,21,peace,plan,0.475,0.6330932974815369,138,121
163,lang,21,minority,peace,0.369,0.6006701588630676,4,138
164,lang,21,attempt,peace,0.425,0.5641120076179504,103,138
165,lang,21,government,crisis,0.6559999999999999,0.6783730387687683,106,5
166,lang,21,deployment,departure,0.425,0.6339210867881775,7,21
167,lang,21,energy,crisis,0.5940000000000001,0.6720254421234131,108,5
168,lang,21,announcement,news,0.756,0.7579756379127502,58,140
169,lang,21,announcement,effort,0.275,0.6632298827171326,58,103
170,lang,21,stroke,hospital,0.7030000000000001,0.6251873970031738,28,135
171,lang,21,disability,death,0.5469999999999999,0.6194157600402832,5,107
172,lang,21,victim,emergency,0.647,0.6389694213867188,20,108
173,lang,21,treatment,recovery,0.791,0.7565953731536865,21,16
174,lang,21,journal,association,0.497,0.6398535370826721,11,20
175,lang,21,doctor,personnel,0.5,0.6667746305465698,89,106
176,lang,21,school,center,0.344,0.6857507228851318,421,277
177,lang,21,reason,hypertension,0.231,0.4205627143383026,108,1
178,lang,21,hundred,percent,0.738,0.5947368741035461,52,1
179,lang,21,hospital,infrastructure,0.46299999999999997,0.6042758226394653,135,14
180,lang,21,death,row,0.525,0.5311357378959656,107,220
181,lang,21,death,inmate,0.503,0.5484876036643982,107,2
182,lang,21,lawyer,evidence,0.669,0.6427615284919739,8,33
183,lang,21,life,death,0.788,0.771738588809967,356,107
184,lang,21,life,term,0.45,0.7020618319511414,356,10
185,lang,21,word,similarity,0.475,0.5139995813369751,136,2
186,lang,21,board,recommendation,0.44699999999999995,0.5410395860671997,725,1
187,lang,21,governor,interview,0.325,0.6360713243484497,27,91
188,lang,21,peace,atmosphere,0.369,0.670615553855896,138,100
189,lang,21,peace,insurance,0.294,0.5755865573883057,138,20
190,lang,21,travel,activity,0.5,0.7415900230407715,135,100
191,lang,21,competition,price,0.644,0.6351910829544067,152,104
192,lang,21,consumer,confidence,0.413,0.6450984477996826,8,21
193,lang,21,consumer,energy,0.475,0.688115119934082,8,108
194,lang,21,problem,airport,0.238,0.5596168041229248,102,273
195,lang,21,car,flight,0.49400000000000005,0.6185482740402222,1323,132
196,lang,21,credit,card,0.806,0.6917431950569153,41,164
197,lang,21,credit,information,0.5309999999999999,0.6489322185516357,41,143
198,lang,21,hotel,reservation,0.8029999999999999,0.714536190032959,299,14
199,lang,21,grocery,money,0.5940000000000001,0.6305557489395142,106,153
200,lang,21,registration,arrangement,0.6,0.6272679567337036,23,109
201,lang,21,arrangement,accommodation,0.541,0.44603386521339417,109,1
202,lang,21,month,hotel,0.181,0.5989291071891785,101,299
203,lang,21,type,kind,0.897,0.8134239315986633,239,238
204,lang,21,arrival,hotel,0.6,0.6153868436813354,88,299
205,lang,21,bed,closet,0.6719999999999999,0.6686326265335083,1129,104
206,lang,21,closet,clothes,0.8,0.6598438024520874,104,198
207,lang,21,situation,conclusion,0.481,0.6730043292045593,64,21
208,lang,21,situation,isolation,0.388,0.6599574089050293,64,5
209,lang,21,direction,combination,0.225,0.5696942806243896,137,102
210,lang,21,street,place,0.644,0.6825675368309021,2608,605
211,lang,21,street,avenue,0.8880000000000001,0.7980233430862427,2608,100
212,lang,21,street,block,0.688,0.7412756681442261,2608,134
213,lang,21,street,children,0.49400000000000005,0.6043840646743774,2608,817
214,lang,21,listing,proximity,0.256,0.5633713603019714,21,31
215,lang,21,listing,category,0.638,0.6578339338302612,21,6
216,lang,21,cell,phone,0.7809999999999999,0.8348555564880371,518,873
217,lang,21,production,hike,0.175,0.5714865326881409,41,129
218,lang,21,media,trading,0.388,0.6964967846870422,102,11
219,lang,21,media,gain,0.288,0.681325376033783,102,42
220,lang,21,dividend,payment,0.763,0.6080724000930786,1,7
221,lang,21,dividend,calculation,0.648,0.4373900592327118,1,1
222,lang,21,currency,market,0.75,0.6170097589492798,11,259
223,lang,21,oil,stock,0.634,0.676644504070282,104,62
224,lang,21,announcement,production,0.33799999999999997,0.6960105895996094,58,41
225,lang,21,announcement,warning,0.6,0.7093691825866699,58,125
226,lang,21,profit,warning,0.388,0.5449416041374207,10,125
227,lang,21,profit,loss,0.763,0.6453360915184021,10,32
228,lang,21,dollar,yen,0.778,0.6709535121917725,67,4
229,lang,21,dollar,buck,0.922,0.6643481850624084,67,21
230,lang,21,dollar,profit,0.738,0.6673431992530823,67,10
231,lang,21,dollar,loss,0.609,0.5909262299537659,67,32
232,lang,21,computer,software,0.85,0.8024885654449463,694,30
233,lang,21,network,hardware,0.8310000000000001,0.717390239238739,39,40
234,lang,21,phone,equipment,0.713,0.6639013886451721,873,208
235,lang,21,equipment,maker,0.591,0.6994835734367371,208,103
236,lang,21,luxury,car,0.647,0.6468774080276489,76,1323
237,lang,21,five,month,0.33799999999999997,0.6358498334884644,208,101
238,lang,21,report,gain,0.363,0.6995885372161865,43,42
239,lang,21,investor,earning,0.713,0.5628871321678162,1,6
240,lang,21,liquid,water,0.7889999999999999,0.7526683807373047,118,2461
241,lang,21,baseball,season,0.597,0.5547425150871277,958,116
242,lang,21,game,victory,0.7030000000000001,0.7453163266181946,1112,103
243,lang,21,game,team,0.769,0.7709058523178101,1112,403
244,lang,21,marathon,sprint,0.747,0.7419800758361816,123,16
245,lang,21,game,series,0.619,0.6125131249427795,1112,119
246,lang,21,game,defeat,0.697,0.7440292835235596,1112,12
247,lang,21,seven,series,0.356,0.5952746868133545,115,119
248,lang,21,seafood,sea,0.747,0.686700165271759,106,255
249,lang,21,seafood,food,0.834,0.8142335414886475,106,1536
250,lang,21,seafood,lobster,0.8699999999999999,0.8679692149162292,106,105
251,lang,21,lobster,food,0.7809999999999999,0.755293071269989,105,1536
252,lang,21,lobster,wine,0.5700000000000001,0.6075819134712219,105,408
253,lang,21,food,preparation,0.622,0.6978131532669067,1536,104
254,lang,21,video,archive,0.634,0.5030894875526428,254,2
255,lang,21,start,year,0.40599999999999997,0.6655393242835999,305,430
256,lang,21,start,match,0.44699999999999995,0.6298543214797974,305,192
257,lang,21,game,round,0.597,0.6179673671722412,1112,210
258,lang,21,boxing,round,0.761,0.5434362888336182,100,210
259,lang,21,championship,tournament,0.836,0.8258047103881836,71,101
260,lang,21,line,insurance,0.269,0.5223300457000732,557,20
261,lang,21,day,summer,0.394,0.7327462434768677,2325,152
262,lang,21,summer,drought,0.716,0.6229384541511536,152,8
263,lang,21,summer,nature,0.563,0.6945151090621948,152,157
264,lang,21,day,dawn,0.753,0.6317827105522156,2325,57
265,lang,21,nature,environment,0.8310000000000001,0.7574394941329956,157,116
266,lang,21,nature,man,0.625,0.5625419020652771,157,8440
267,lang,21,man,woman,0.8300000000000001,0.8161042928695679,8440,4511
268,lang,21,man,governor,0.525,0.652728259563446,8440,27
269,lang,21,soap,opera,0.794,0.5411636829376221,103,33
270,lang,21,opera,performance,0.688,0.749025821685791,33,161
271,lang,21,life,lesson,0.5940000000000001,0.6472837328910828,356,77
272,lang,21,focus,life,0.40599999999999997,0.6362054944038391,118,356
273,lang,21,production,crew,0.625,0.719220757484436,41,122
274,lang,21,television,film,0.772,0.6742320656776428,241,108
275,lang,21,viewer,serial,0.29700000000000004,0.5010244250297546,67,6
276,lang,21,possibility,girl,0.194,0.5299890637397766,6,1420
277,lang,21,population,development,0.375,0.7086259126663208,21,32
278,lang,21,gender,equality,0.641,0.6595787405967712,13,35
279,lang,21,change,attitude,0.544,0.7194822430610657,131,19
280,lang,21,family,planning,0.625,0.6650119423866272,993,102
281,lang,21,opera,industry,0.263,0.6314601898193359,33,20
282,lang,21,sugar,approach,0.088,0.6060934066772461,122,101
283,lang,21,practice,institution,0.319,0.673669695854187,124,12
284,lang,21,ministry,culture,0.46900000000000003,0.6784141659736633,5,114
285,lang,21,problem,challenge,0.675,0.8074237108230591,102,91
286,lang,21,country,citizen,0.731,0.7067549228668213,283,26
287,lang,21,planet,people,0.575,0.5685343742370605,56,5682
288,lang,21,development,issue,0.397,0.6974897384643555,32,44
289,lang,21,experience,music,0.34700000000000003,0.6733715534210205,135,289
290,lang,21,music,project,0.363,0.6451428532600403,289,139
291,lang,21,glass,metal,0.5559999999999999,0.7143582105636597,920,377
292,lang,21,aluminum,metal,0.783,0.8583751320838928,101,377
293,lang,21,exhibit,memorabilia,0.5309999999999999,0.7113509178161621,138,79
294,lang,21,rock,jazz,0.759,0.5773054361343384,350,50
295,lang,21,museum,theater,0.7190000000000001,0.7633520364761353,267,106
296,lang,21,observation,architecture,0.438,0.6415160298347473,31,144
297,lang,21,space,world,0.653,0.6949276924133301,204,248
298,lang,21,preservation,world,0.619,0.5655786991119385,3,248
299,lang,21,admission,ticket,0.769,0.7547116875648499,9,103
300,lang,21,shower,thunderstorm,0.631,0.49617913365364075,264,4
301,lang,21,shower,flood,0.603,0.5583010911941528,264,86
302,lang,21,weather,forecast,0.834,0.7414611577987671,200,6
303,lang,21,disaster,area,0.625,0.6670144200325012,46,1161
304,lang,21,governor,office,0.634,0.6612692475318909,27,304
305,lang,21,architecture,century,0.378,0.6082947254180908,144,99
