idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
47,lang,4,dumb,intelligent,0.075,0.16933870315551758,23,15
48,lang,4,bad,great,0.034999999999999996,0.29937559366226196,179,1194
49,lang,4,difficult,simple,0.087,0.39255332946777344,112,139
50,lang,4,necessary,important,0.737,0.35921111702919006,66,193
51,lang,4,bad,terrific,0.065,0.23962123692035675,179,29
52,lang,4,mad,glad,0.145,0.1971542090177536,103,145
53,lang,4,honest,guilty,0.118,0.20623372495174408,11,8
54,lang,4,easy,tough,0.052000000000000005,0.4208188056945801,133,105
55,lang,4,easy,flexible,0.41,0.2620266079902649,133,12
56,lang,4,certain,sure,0.842,0.5153905749320984,99,399
57,lang,4,essential,necessary,0.897,0.5001310110092163,15,66
58,lang,4,different,normal,0.10800000000000001,0.32935166358947754,721,105
59,lang,4,sly,clever,0.725,0.38282325863838196,12,28
60,lang,4,crucial,important,0.882,0.6372175812721252,10,193
61,lang,4,harsh,cruel,0.818,0.45537328720092773,16,5
62,lang,4,childish,foolish,0.55,0.4386589527130127,4,4
63,lang,4,scarce,rare,0.917,0.3923488259315491,7,99
64,lang,4,friendly,generous,0.5900000000000001,0.25416937470436096,121,22
65,lang,4,fragile,frigid,0.238,0.12453847378492355,8,19
66,lang,4,long,narrow,0.357,0.3505207896232605,869,133
67,lang,4,big,heavy,0.618,0.364029198884964,987,140
68,lang,4,rough,frigid,0.24700000000000003,0.2203344851732254,114,19
69,lang,4,bizarre,strange,0.9369999999999999,0.5912493467330933,33,164
70,lang,4,bad,guilty,0.42000000000000004,0.2663668990135193,179,8
71,lang,4,modern,ancient,0.073,0.40666070580482483,249,149
72,lang,4,new,ancient,0.023,0.2725301682949066,890,149
73,lang,4,dull,funny,0.05500000000000001,0.17794013023376465,42,189
74,lang,4,happy,young,0.2,0.292709618806839,583,2164
75,lang,4,easy,big,0.11200000000000002,0.2677921950817108,133,987
76,lang,4,great,awful,0.11699999999999999,0.28780433535575867,1194,37
77,lang,4,tiny,huge,0.06,0.4037856161594391,159,376
78,lang,4,polite,proper,0.763,0.2996194660663605,12,77
79,lang,4,modest,ashamed,0.265,0.25049400329589844,35,9
80,lang,4,exotic,rare,0.805,0.31576424837112427,106,99
81,lang,4,dumb,clever,0.11699999999999999,0.21062640845775604,23,28
82,lang,4,delightful,wonderful,0.865,0.5217603445053101,37,192
83,lang,4,noticeable,obvious,0.8480000000000001,0.5238407254219055,14,45
84,lang,4,afraid,anxious,0.507,0.3326299488544464,100,73
85,lang,4,formal,proper,0.8019999999999999,0.2529370188713074,139,77
86,lang,4,dreary,dull,0.825,0.27537375688552856,77,42
87,lang,4,delightful,cheerful,0.658,0.403026819229126,37,38
88,lang,4,unhappy,mad,0.595,0.2750546932220459,46,103
89,lang,4,sad,terrible,0.54,0.3306800127029419,142,88
90,lang,4,sick,crazy,0.357,0.2926270663738251,94,145
91,lang,4,violent,angry,0.6980000000000001,0.43166759610176086,18,110
92,lang,4,laden,heavy,0.5900000000000001,0.31634408235549927,81,140
93,lang,4,dirty,cheap,0.16,0.2586359977722168,169,68
94,lang,4,elastic,flexible,0.778,0.3130135238170624,2,12
95,lang,4,hard,dense,0.5900000000000001,0.21036826074123383,387,101
96,lang,4,recent,new,0.705,0.3080093562602997,108,890
97,lang,4,bold,proud,0.397,0.2392544448375702,45,178
98,lang,4,sly,strange,0.197,0.2499266117811203,12,164
99,lang,4,strange,sly,0.207,0.2499266117811203,164,12
100,lang,4,dumb,rare,0.048,0.17271989583969116,23,99
101,lang,4,sly,tough,0.057999999999999996,0.13141809403896332,12,105
102,lang,4,terrific,mad,0.04,0.21462185680866241,29,103
103,lang,4,modest,flexible,0.098,0.18908555805683136,35,12
104,lang,4,fresh,wide,0.04,0.22210615873336792,303,178
105,lang,4,huge,dumb,0.048,0.18441179394721985,376,23
106,lang,4,large,flexible,0.048,0.21062669157981873,3327,12
107,lang,4,dirty,narrow,0.03,0.20829731225967407,169,133
108,lang,4,wife,husband,0.22999999999999998,0.748234212398529,242,227
109,lang,4,book,text,0.635,0.2526983618736267,396,102
110,lang,4,groom,bride,0.317,0.5649228692054749,289,410
111,lang,4,night,day,0.188,0.5333370566368103,1281,2325
112,lang,4,south,north,0.22000000000000003,0.830886960029602,101,90
113,lang,4,plane,airport,0.365,0.32787618041038513,506,273
114,lang,4,uncle,aunt,0.55,0.6523056626319885,145,112
115,lang,4,horse,mare,0.833,0.5293646454811096,699,16
116,lang,4,bottom,top,0.06999999999999999,0.5918644070625305,184,2224
117,lang,4,friend,buddy,0.8779999999999999,0.5025014281272888,503,100
118,lang,4,world,globe,0.667,0.37829500436782837,248,94
119,lang,4,leg,arm,0.288,0.5639775991439819,134,246
120,lang,4,plane,jet,0.8099999999999999,0.5324575304985046,506,228
121,lang,4,woman,man,0.333,0.7682026624679565,4511,8440
122,lang,4,horse,colt,0.7070000000000001,0.4092334806919098,699,25
123,lang,4,actress,actor,0.712,0.6219501495361328,14,47
124,lang,4,teacher,instructor,0.925,0.5624496340751648,133,101
125,lang,4,movie,film,0.8869999999999999,0.5967066287994385,197,108
126,lang,4,bird,hawk,0.7849999999999999,0.3760603368282318,739,95
127,lang,4,word,dictionary,0.368,0.1856754571199417,136,5
128,lang,4,money,salary,0.788,0.32110944390296936,153,3
129,lang,4,dog,cat,0.175,0.5616346001625061,1873,1566
130,lang,4,area,region,0.9470000000000001,0.5406405329704285,1161,86
131,lang,4,navy,army,0.643,0.5436227917671204,105,139
132,lang,4,book,literature,0.753,0.3709871470928192,396,24
133,lang,4,clothes,closet,0.327,0.19306933879852295,198,104
134,lang,4,sunset,sunrise,0.24700000000000003,0.7950060367584229,211,102
135,lang,4,child,adult,0.298,0.2894599139690399,740,233
136,lang,4,cow,cattle,0.952,0.4926660656929016,307,146
137,lang,4,book,story,0.563,0.2774364650249481,396,180
138,lang,4,winter,summer,0.238,0.6714663505554199,229,152
139,lang,4,taxi,cab,0.9199999999999999,0.41570425033569336,109,105
140,lang,4,tree,maple,0.553,0.3068248927593231,1119,47
141,lang,4,bed,bedroom,0.33999999999999997,0.4885132610797882,1129,269
142,lang,4,roof,ceiling,0.758,0.4432401955127716,195,182
143,lang,4,disease,infection,0.7150000000000001,0.4848957657814026,11,1
144,lang,4,arm,shoulder,0.485,0.4828980565071106,246,125
145,lang,4,sheep,lamb,0.842,0.5031001567840576,498,104
146,lang,4,lady,gentleman,0.34199999999999997,0.4992997944355011,520,129
147,lang,4,boat,anchor,0.225,0.2309379130601883,781,59
148,lang,4,priest,monk,0.628,0.4567251205444336,110,66
149,lang,4,toe,finger,0.46799999999999997,0.3790837824344635,48,127
150,lang,4,river,stream,0.73,0.5434883236885071,374,129
151,lang,4,anger,fury,0.873,0.5426884889602661,18,6
152,lang,4,date,calendar,0.442,0.23148106038570404,124,87
153,lang,4,sea,ocean,0.827,0.6721947193145752,255,598
154,lang,4,second,minute,0.462,0.42264214158058167,156,104
155,lang,4,hand,thumb,0.388,0.39332449436187744,913,82
156,lang,4,wood,log,0.73,0.35383105278015137,379,133
157,lang,4,mud,dirt,0.732,0.49359330534935,120,301
158,lang,4,hallway,corridor,0.9279999999999999,0.689138650894165,114,54
159,lang,4,way,manner,0.762,0.41858208179473877,782,64
160,lang,4,mouse,cat,0.11200000000000002,0.37558111548423767,209,1566
161,lang,4,cop,sheriff,0.905,0.2965376675128937,101,23
162,lang,4,death,burial,0.493,0.3141176700592041,107,47
163,lang,4,music,melody,0.6980000000000001,0.3792007267475128,289,10
164,lang,4,beer,alcohol,0.75,0.4201925992965698,320,136
165,lang,4,mouth,lip,0.71,0.4135393798351288,340,62
166,lang,4,storm,hurricane,0.638,0.50933837890625,139,36
167,lang,4,tax,income,0.238,0.32313111424446106,11,13
168,lang,4,flower,violet,0.6950000000000001,0.2826242446899414,412,29
169,lang,4,paper,cardboard,0.538,0.43273428082466125,444,118
170,lang,4,floor,ceiling,0.173,0.4963676333427429,630,182
171,lang,4,beach,seashore,0.833,0.39939045906066895,1389,53
172,lang,4,rod,curtain,0.303,0.22384889423847198,89,131
173,lang,4,hound,fox,0.238,0.2450670450925827,29,68
174,lang,4,street,alley,0.548,0.43026766180992126,2608,109
175,lang,4,boat,deck,0.42800000000000005,0.2873024344444275,781,142
176,lang,4,car,horn,0.257,0.08156172931194305,1323,102
177,lang,4,friend,guest,0.425,0.3060528635978699,503,117
178,lang,4,employer,employee,0.365,0.4468303918838501,2,81
179,lang,4,hand,wrist,0.397,0.44979625940322876,913,68
180,lang,4,ball,cannon,0.258,0.24005897343158722,997,71
181,lang,4,alcohol,brandy,0.6980000000000001,0.39250633120536804,136,4
182,lang,4,victory,triumph,0.898,0.5583064556121826,103,23
183,lang,4,telephone,booth,0.363,0.13891108334064484,108,157
184,lang,4,door,doorway,0.54,0.5409955978393555,414,122
185,lang,4,motel,inn,0.817,0.3582823872566223,111,67
186,lang,4,clothes,cloth,0.5469999999999999,0.3117474615573883,198,150
187,lang,4,steak,meat,0.747,0.5049057006835938,119,343
188,lang,4,nail,thumb,0.355,0.3002067506313324,40,82
189,lang,4,band,orchestra,0.708,0.45039448142051697,372,46
190,lang,4,book,bible,0.5,0.4051497280597687,396,51
191,lang,4,business,industry,0.702,0.38053759932518005,268,20
192,lang,4,winter,season,0.627,0.4224681258201599,229,116
193,lang,4,decade,century,0.348,0.43423396348953247,12,99
194,lang,4,alcohol,gin,0.865,0.3967689275741577,136,10
195,lang,4,hat,coat,0.267,0.3745538294315338,625,181
196,lang,4,window,door,0.333,0.5049676299095154,818,414
197,lang,4,arm,wrist,0.357,0.48910561203956604,246,68
198,lang,4,house,apartment,0.58,0.44548434019088745,933,164
199,lang,4,glass,crystal,0.627,0.3058550953865051,920,102
200,lang,4,wine,brandy,0.515,0.3938659727573395,408,4
201,lang,4,creator,maker,0.962,0.3842427730560303,10,103
202,lang,4,dinner,breakfast,0.333,0.6132410764694214,451,188
203,lang,4,arm,muscle,0.372,0.2564389407634735,246,44
204,lang,4,bubble,suds,0.857,0.20595310628414154,96,4
205,lang,4,bread,flour,0.333,0.4302118420600891,280,50
206,lang,4,death,tragedy,0.58,0.31541624665260315,107,12
207,lang,4,absence,presence,0.04,0.4557822048664093,3,54
208,lang,4,gun,cannon,0.568,0.3193754255771637,116,71
209,lang,4,grass,blade,0.457,0.14943748712539673,993,52
210,lang,4,ball,basket,0.16699999999999998,0.24462252855300903,997,198
211,lang,4,hose,garden,0.16699999999999998,0.16001267731189728,115,225
212,lang,4,boy,kid,0.75,0.5230851769447327,1272,244
213,lang,4,church,choir,0.29500000000000004,0.2902015745639801,548,102
214,lang,4,clothes,drawer,0.302,0.09623709321022034,198,103
215,lang,4,tower,bell,0.19,0.3023315370082855,500,119
216,lang,4,father,parent,0.7070000000000001,0.5580906271934509,224,101
217,lang,4,school,grade,0.442,0.36570459604263306,421,69
218,lang,4,parent,adult,0.537,0.3902032673358917,101,233
219,lang,4,bar,jail,0.19,0.19453074038028717,287,54
220,lang,4,car,highway,0.33999999999999997,0.2550213038921356,1323,170
221,lang,4,dictionary,definition,0.625,0.2632439434528351,5,7
222,lang,4,door,cellar,0.197,0.16189564764499664,414,25
223,lang,4,army,legion,0.595,0.3102882504463196,139,1
224,lang,4,metal,aluminum,0.725,0.5252760052680969,377,101
225,lang,4,chair,bench,0.667,0.4486200213432312,560,661
226,lang,4,cloud,fog,0.6,0.36128517985343933,110,118
227,lang,4,boy,son,0.675,0.5504631400108337,1272,245
228,lang,4,water,ice,0.647,0.35441699624061584,2461,311
229,lang,4,bed,blanket,0.302,0.3838171064853668,1129,198
230,lang,4,attorney,lawyer,0.9349999999999999,0.6040933728218079,7,8
231,lang,4,area,zone,0.833,0.42492082715034485,1161,98
232,lang,4,business,company,0.9019999999999999,0.4208770990371704,268,187
233,lang,4,clothes,fabric,0.587,0.24433684349060059,198,111
234,lang,4,sweater,jacket,0.7150000000000001,0.4366729259490967,129,274
235,lang,4,money,capital,0.667,0.18627294898033142,153,107
236,lang,4,hand,foot,0.417,0.450227290391922,913,162
237,lang,4,alcohol,cocktail,0.673,0.3078009784221649,136,80
238,lang,4,yard,inch,0.378,0.23617321252822876,253,19
239,lang,4,lens,camera,0.42800000000000005,0.45246151089668274,102,770
240,lang,4,meal,dinner,0.7150000000000001,0.6031303405761719,373,451
241,lang,4,eye,tear,0.355,0.17996405065059662,178,45
242,lang,4,god,devil,0.18,0.29960525035858154,116,89
243,lang,4,loop,belt,0.31,0.259280800819397,41,114
244,lang,4,rat,mouse,0.778,0.43713876605033875,44,209
245,lang,4,motor,engine,0.865,0.31495240330696106,155,187
246,lang,4,car,cab,0.742,0.3496330678462982,1323,105
247,lang,4,cat,lion,0.675,0.34980881214141846,1566,109
248,lang,4,size,magnitude,0.633,0.29864615201950073,145,1
249,lang,4,reality,fantasy,0.10300000000000001,0.3235960602760315,41,23
250,lang,4,door,gate,0.525,0.5394969582557678,414,156
251,lang,4,cat,pet,0.595,0.43733933568000793,1566,132
252,lang,4,tin,aluminum,0.642,0.3868352472782135,103,101
253,lang,4,bone,jaw,0.417,0.2335180938243866,86,9
254,lang,4,cereal,wheat,0.375,0.40018075704574585,104,59
255,lang,4,house,key,0.19,0.13578473031520844,933,109
256,lang,4,blood,flesh,0.42800000000000005,0.2928943336009979,126,16
257,lang,4,door,corridor,0.373,0.2657628357410431,414,54
258,lang,4,god,spirit,0.73,0.1590244024991989,116,106
259,lang,4,abundance,plenty,0.897,0.49540022015571594,55,143
260,lang,4,sofa,chair,0.667,0.48883840441703796,141,560
261,lang,4,wall,brick,0.46799999999999997,0.3276000916957855,1015,386
262,lang,4,horn,drum,0.268,0.2263689488172531,102,111
263,lang,4,organ,liver,0.615,0.2710372805595398,41,2
264,lang,4,strength,might,0.7070000000000001,0.14736604690551758,46,159
265,lang,4,phrase,word,0.548,0.43532097339630127,17,136
266,lang,4,band,parade,0.392,0.2535502016544342,372,463
267,lang,4,stomach,waist,0.5900000000000001,0.35738277435302734,105,78
268,lang,4,cloud,storm,0.5599999999999999,0.3062431514263153,110,139
269,lang,4,joy,pride,0.5,0.2948933243751526,110,114
270,lang,4,rain,mist,0.597,0.317199170589447,209,78
271,lang,4,beer,beverage,0.542,0.48172810673713684,320,119
272,lang,4,man,uncle,0.392,0.18590733408927917,8440,145
273,lang,4,apple,juice,0.288,0.24275606870651245,220,136
274,lang,4,intelligence,logic,0.65,0.3046376705169678,3,1
275,lang,4,communication,language,0.747,0.25512996315956116,19,113
276,lang,4,mink,fur,0.683,0.1672172099351883,3,112
277,lang,4,mob,crowd,0.7849999999999999,0.34727317094802856,18,729
278,lang,4,shore,coast,0.883,0.5016956925392151,240,122
279,lang,4,wire,cord,0.762,0.29637253284454346,150,100
280,lang,4,bird,turkey,0.658,0.3340124487876892,739,124
281,lang,4,bed,crib,0.73,0.32397785782814026,1129,101
282,lang,4,cloud,haze,0.732,0.3432399034500122,110,36
283,lang,4,supper,meal,0.753,0.47244322299957275,56,373
284,lang,4,bar,cage,0.27999999999999997,0.1772310435771942,287,142
285,lang,4,water,salt,0.13,0.221110001206398,2461,101
286,lang,4,sense,intuition,0.768,0.20104631781578064,104,1
287,lang,4,situation,condition,0.658,0.41957247257232666,64,83
288,lang,4,crime,theft,0.753,0.3467446267604828,37,1
289,lang,4,style,fashion,0.85,0.4571395516395569,249,111
290,lang,4,boundary,border,0.908,0.46921101212501526,9,106
291,lang,4,arm,body,0.40499999999999997,0.31171905994415283,246,371
292,lang,4,boat,car,0.23700000000000002,0.4618458151817322,781,1323
293,lang,4,sandwich,lunch,0.63,0.3886760175228119,540,218
294,lang,4,bride,princess,0.27999999999999997,0.3146740794181824,410,101
295,lang,4,heroine,hero,0.8779999999999999,0.3577011227607727,2,101
296,lang,4,car,gauge,0.11299999999999999,0.13320298492908478,1323,13
297,lang,4,insect,bee,0.607,0.33142295479774475,51,95
298,lang,4,crib,cradle,0.8550000000000001,0.26140958070755005,101,8
299,lang,4,animal,person,0.305,0.46645480394363403,349,2100
300,lang,4,marijuana,herb,0.65,0.2620595097541809,25,26
301,lang,4,bed,hospital,0.092,0.2858911454677582,1129,135
302,lang,4,cheek,tongue,0.45199999999999996,0.2777717113494873,102,124
303,lang,4,disc,computer,0.32,0.17425423860549927,120,694
304,lang,4,curve,angle,0.333,0.2517358064651489,105,115
305,lang,4,grass,moss,0.5,0.3413599133491516,993,101
306,lang,4,school,law,0.11299999999999999,0.22733986377716064,421,109
307,lang,4,foot,head,0.22999999999999998,0.336717426776886,162,707
308,lang,4,mother,guardian,0.65,0.25991615653038025,272,8
309,lang,4,alcohol,whiskey,0.727,0.433793842792511,136,52
310,lang,4,mouth,tooth,0.63,0.28998011350631714,340,115
311,lang,4,breakfast,bacon,0.437,0.3716464340686798,188,119
312,lang,4,bathroom,bedroom,0.33999999999999997,0.5836122632026672,1149,269
313,lang,4,plate,bowl,0.523,0.5674132108688354,1704,732
314,lang,4,meat,bacon,0.58,0.46410876512527466,343,119
315,lang,4,air,helium,0.363,0.2670726180076599,786,14
316,lang,4,worker,employer,0.537,0.33376529812812805,115,2
317,lang,4,body,chest,0.445,0.3387007415294647,371,121
318,lang,4,son,father,0.382,0.5068261027336121,245,224
319,lang,4,heart,surgery,0.10800000000000001,0.10259228944778442,166,15
320,lang,4,woman,secretary,0.198,0.33529192209243774,4511,10
321,lang,4,man,father,0.483,0.319277286529541,8440,224
322,lang,4,beach,island,0.5599999999999999,0.3294152319431305,1389,149
323,lang,4,story,topic,0.5,0.2450193166732788,180,36
324,lang,4,game,fun,0.34199999999999997,0.2165062129497528,1112,739
325,lang,4,weekend,week,0.4,0.5984483957290649,168,157
326,lang,4,couple,pair,0.833,0.5965430736541748,1104,397
327,lang,4,woman,wife,0.572,0.5128065347671509,4511,242
328,lang,4,sheep,cattle,0.477,0.546931803226471,498,146
329,lang,4,purse,bag,0.833,0.5040009021759033,136,339
330,lang,4,ceiling,cathedral,0.242,0.2713330090045929,182,116
331,lang,4,bean,coffee,0.515,0.17763890326023102,100,416
332,lang,4,wood,paper,0.288,0.3007013201713562,379,444
333,lang,4,top,side,0.19,0.36074963212013245,2224,1330
334,lang,4,pain,harm,0.538,0.2621384263038635,66,4
335,lang,4,lover,companion,0.597,0.2939510643482208,29,68
336,lang,4,evening,dusk,0.778,0.42658746242523193,203,118
337,lang,4,father,daughter,0.262,0.478307843208313,224,220
338,lang,4,wine,liquor,0.7849999999999999,0.4144320487976074,408,107
339,lang,4,cow,goat,0.29300000000000004,0.49379763007164,307,111
340,lang,4,belief,opinion,0.77,0.42213883996009827,2,32
341,lang,4,reality,illusion,0.142,0.266256183385849,41,19
342,lang,4,pact,agreement,0.9019999999999999,0.3247984051704407,4,30
343,lang,4,wealth,poverty,0.127,0.3270649015903473,7,20
344,lang,4,accident,emergency,0.493,0.3536752164363861,135,108
345,lang,4,friend,teacher,0.262,0.35789749026298523,503,133
346,lang,4,illness,infection,0.6900000000000001,0.4168924391269684,2,1
347,lang,4,game,trick,0.23199999999999998,0.20329400897026062,1112,225
348,lang,4,brother,son,0.348,0.61110520362854,262,245
349,lang,4,aunt,nephew,0.31,0.5023331642150879,112,85
350,lang,4,worker,mechanic,0.492,0.3609499931335449,115,25
351,lang,4,oak,maple,0.603,0.5133286714553833,91,47
352,lang,4,bee,queen,0.327,0.16672389209270477,95,108
353,lang,4,car,bicycle,0.34700000000000003,0.44458314776420593,1323,266
354,lang,4,goal,quest,0.583,0.17378954589366913,113,20
355,lang,4,august,month,0.553,0.27520614862442017,2,101
356,lang,4,army,squad,0.508,0.29597750306129456,139,56
357,lang,4,cloud,weather,0.487,0.17530421912670135,110,200
358,lang,4,physician,doctor,0.8880000000000001,0.42857858538627625,1,89
359,lang,4,canyon,valley,0.675,0.5871264934539795,101,113
360,lang,4,river,valley,0.16699999999999998,0.3809930086135864,374,113
361,lang,4,sun,sky,0.227,0.37138351798057556,479,1021
362,lang,4,target,arrow,0.325,0.24023407697677612,69,105
363,lang,4,chocolate,pie,0.227,0.29862233996391296,262,154
364,lang,4,circumstance,situation,0.7849999999999999,0.33759719133377075,10,64
365,lang,4,opinion,choice,0.5429999999999999,0.26617932319641113,32,109
366,lang,4,rhythm,melody,0.612,0.3934766948223114,25,10
367,lang,4,gut,nerve,0.493,0.24363508820533752,10,15
368,lang,4,day,dawn,0.5469999999999999,0.2384234517812729,2325,57
369,lang,4,cattle,beef,0.7030000000000001,0.3539232611656189,146,132
370,lang,4,doctor,professor,0.465,0.36632612347602844,89,102
371,lang,4,arm,vein,0.365,0.17192448675632477,246,18
372,lang,4,room,bath,0.333,0.2947033941745758,1736,142
373,lang,4,corporation,business,0.9019999999999999,0.40241551399230957,6,268
374,lang,4,fun,football,0.197,0.2249099463224411,739,191
375,lang,4,hill,cliff,0.42800000000000005,0.46829742193222046,307,124
376,lang,4,bone,ankle,0.382,0.20892207324504852,86,29
377,lang,4,apple,candy,0.20800000000000002,0.19098462164402008,220,218
378,lang,4,helper,maid,0.558,0.17828504741191864,9,64
379,lang,4,leader,manager,0.727,0.5266185998916626,111,61
380,lang,4,lemon,tea,0.16,0.2397925704717636,112,131
381,lang,4,bee,ant,0.27799999999999997,0.28329554200172424,95,13
382,lang,4,basketball,baseball,0.492,0.6182460784912109,164,958
383,lang,4,rice,bean,0.272,0.16823789477348328,179,100
384,lang,4,bed,furniture,0.608,0.2595471441745758,1129,190
385,lang,4,emotion,passion,0.772,0.2933308482170105,30,55
386,lang,4,anarchy,chaos,0.7929999999999999,0.3643973171710968,4,17
387,lang,4,crime,violation,0.712,0.233169287443161,37,2
388,lang,4,machine,engine,0.558,0.42189282178878784,186,187
389,lang,4,beach,sea,0.46799999999999997,0.4370982050895691,1389,255
390,lang,4,alley,bowl,0.153,0.17805162072181702,109,732
391,lang,4,jar,bottle,0.783,0.507722020149231,125,426
392,lang,4,strength,capability,0.528,0.2907116115093231,46,3
393,lang,4,seed,mustard,0.348,0.2010316252708435,72,113
394,lang,4,guitar,drum,0.378,0.3594636917114258,228,111
395,lang,4,opinion,idea,0.5700000000000001,0.2695563733577728,32,148
396,lang,4,north,west,0.363,0.6952844262123108,90,102
397,lang,4,diet,salad,0.298,0.2556866705417633,55,210
398,lang,4,mother,wife,0.302,0.5223061442375183,272,242
399,lang,4,dad,mother,0.355,0.5509039163589478,319,272
400,lang,4,captain,sailor,0.5,0.42881694436073303,101,79
401,lang,4,meter,yard,0.5599999999999999,0.3147248327732086,245,253
402,lang,4,beer,champagne,0.445,0.5145679712295532,320,106
403,lang,4,motor,boat,0.257,0.2311764508485794,155,781
404,lang,4,card,bridge,0.197,0.1823447346687317,164,343
405,lang,4,science,psychology,0.492,0.3954176902770996,107,1
406,lang,4,sinner,saint,0.16,0.27729532122612,2,81
407,lang,4,destruction,construction,0.098,0.28039154410362244,18,189
408,lang,4,crowd,bunch,0.742,0.2324470728635788,729,462
409,lang,4,beach,reef,0.377,0.3274431824684143,1389,25
410,lang,4,man,child,0.413,0.3726164698600769,8440,740
411,lang,4,bread,cheese,0.195,0.4712476432323456,280,357
412,lang,4,champion,winner,0.873,0.5069512724876404,24,123
413,lang,4,celebration,ceremony,0.772,0.43751654028892517,164,313
414,lang,4,menu,order,0.362,0.22666281461715698,109,167
415,lang,4,king,princess,0.327,0.49024903774261475,102,101
416,lang,4,wealth,prestige,0.607,0.28324341773986816,7,2
417,lang,4,endurance,strength,0.658,0.3456026017665863,8,46
418,lang,4,danger,threat,0.8779999999999999,0.5228380560874939,69,12
419,lang,4,god,priest,0.45,0.35035860538482666,116,110
420,lang,4,men,fraternity,0.313,0.11913120746612549,1525,20
421,lang,4,buddy,companion,0.865,0.39054468274116516,100,68
422,lang,4,teacher,helper,0.42800000000000005,0.2741685211658478,133,9
423,lang,4,body,stomach,0.393,0.27058249711990356,371,105
424,lang,4,tongue,throat,0.31,0.3470158874988556,124,11
425,lang,4,house,carpet,0.13799999999999998,0.13132621347904205,933,127
426,lang,4,intelligence,skill,0.5349999999999999,0.25474831461906433,3,67
427,lang,4,god,prey,0.123,0.13390792906284332,116,65
428,lang,4,brother,soul,0.097,0.13329054415225983,262,62
429,lang,4,death,catastrophe,0.413,0.2295960634946823,107,3
430,lang,4,monster,demon,0.6950000000000001,0.40788328647613525,107,31
431,lang,4,day,morning,0.487,0.542400062084198,2325,249
432,lang,4,man,victor,0.19,0.3055512607097626,8440,8
433,lang,4,friend,guy,0.388,0.33840033411979675,503,520
434,lang,4,song,story,0.397,0.3235670328140259,133,180
435,lang,4,ray,sunshine,0.683,0.16474762558937073,38,103
436,lang,4,guy,stud,0.583,0.13374461233615875,520,7
437,lang,4,chicken,rice,0.143,0.41006213426589966,207,179
