idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
38,lang,18,take,carry,0.564,0.5725209712982178,874,111
39,lang,18,accomplish,succeed,0.8300000000000001,0.5795243978500366,15,4
40,lang,18,drive,operate,0.49800000000000005,0.5485880374908447,198,24
41,lang,18,ask,tell,0.066,0.627474844455719,114,165
42,lang,18,bend,break,0.465,0.4087394177913666,100,182
43,lang,18,tear,break,0.614,0.41872191429138184,45,182
44,lang,18,jump,skip,0.548,0.4354894459247589,156,15
45,lang,18,agree,admit,0.398,0.4640909731388092,32,39
46,lang,18,give,bring,0.49800000000000005,0.6661097407341003,216,148
47,lang,18,go,move,0.631,0.6070719957351685,910,138
48,lang,18,kill,shoot,0.5309999999999999,0.5086645483970642,60,115
49,lang,18,crunch,chew,0.647,0.5946140289306641,5,41
50,lang,18,carry,tow,0.49800000000000005,0.5045105814933777,111,127
51,lang,18,sing,hum,0.5980000000000001,0.2755807638168335,111,1
52,lang,18,dismay,upset,0.6639999999999999,0.29198023676872253,5,100
53,lang,18,shun,ignore,0.8630000000000001,0.43133148550987244,2,22
54,lang,18,believe,know,0.365,0.5624169111251831,146,288
55,lang,18,hurt,smash,0.465,0.45955532789230347,107,20
56,lang,18,prefer,hate,0.1,0.5963253974914551,39,96
57,lang,18,cook,bake,0.78,0.5922002792358398,133,100
58,lang,18,break,destroy,0.8300000000000001,0.3204116225242615,182,20
59,lang,18,hit,slap,0.7969999999999999,0.6186078190803528,313,10
60,lang,18,wrap,tie,0.5309999999999999,0.39508360624313354,108,513
61,lang,18,show,preview,0.564,0.5243445038795471,648,8
62,lang,18,pounce,bounce,0.29900000000000004,0.1773252785205841,9,60
63,lang,18,respect,like,0.548,0.3703365623950958,101,1813
64,lang,18,sell,purchase,0.21600000000000003,0.7673612236976624,113,104
65,lang,18,put,take,0.149,0.6368547081947327,391,874
66,lang,18,charge,cover,0.16599999999999998,0.38682806491851807,99,181
67,lang,18,melt,freeze,0.017,0.6557149887084961,39,38
68,lang,18,agree,differ,0.11599999999999999,0.49776753783226013,32,4
69,lang,18,flap,fold,0.21600000000000003,0.5790525078773499,19,45
70,lang,18,die,survive,0.015,0.4053933024406433,64,32
71,lang,18,pull,lift,0.282,0.558456540107727,118,111
72,lang,18,hitch,ride,0.44800000000000006,0.42601045966148376,44,454
73,lang,18,live,let,0.199,0.3786131739616394,180,258
74,lang,18,sow,plow,0.23199999999999998,0.5149371027946472,3,83
75,lang,18,destroy,kill,0.78,0.7477761507034302,20,60
76,lang,18,obtain,get,0.93,0.6137783527374268,6,1251
77,lang,18,buy,sell,0.0,0.8004552721977234,149,113
78,lang,18,deposit,put,0.647,0.384896457195282,7,391
79,lang,18,rise,wake,0.8300000000000001,0.43433263897895813,108,115
80,lang,18,pray,kneel,0.183,0.4717799723148346,49,19
81,lang,18,jump,climb,0.199,0.5938924551010132,156,119
82,lang,18,rescue,survive,0.11599999999999999,0.3918513059616089,103,32
83,lang,18,succeed,overcome,0.697,0.34140676259994507,4,25
84,lang,18,look,examine,0.8300000000000001,0.5844883322715759,885,59
85,lang,18,delay,pause,0.8130000000000001,0.5694445371627808,4,47
86,lang,18,take,use,0.315,0.5855835676193237,874,230
87,lang,18,color,decorate,0.44800000000000006,0.4179990589618683,297,109
88,lang,18,get,achieve,0.631,0.5992445945739746,1251,17
89,lang,18,die,deteriorate,0.24900000000000003,0.4305831491947174,64,2
90,lang,18,treat,buy,0.49800000000000005,0.4235745668411255,120,149
91,lang,18,dump,waste,0.5980000000000001,0.44352012872695923,103,89
92,lang,18,learn,evaluate,0.365,0.5102972984313965,131,4
93,lang,18,know,meet,0.282,0.46978574991226196,288,192
94,lang,18,compete,finish,0.49800000000000005,0.4437028467655182,102,164
95,lang,18,sing,rap,0.558,0.4233096241950989,111,17
96,lang,18,beat,kill,0.365,0.5582290291786194,115,60
97,lang,18,thaw,melt,0.8470000000000001,0.5543680191040039,1,39
98,lang,18,walk,jog,0.43200000000000005,0.6658014059066772,563,25
99,lang,18,say,speak,0.93,0.616141140460968,195,117
100,lang,18,tend,help,0.747,0.4568677246570587,45,357
101,lang,18,see,meet,0.5309999999999999,0.6092285513877869,1098,192
102,lang,18,preview,look,0.73,0.35958436131477356,8,885
103,lang,18,forget,decay,0.08299999999999999,0.272132933139801,111,6
104,lang,18,kick,punch,0.16599999999999998,0.6773672103881836,113,73
105,lang,18,claim,take,0.515,0.4019068777561188,100,874
106,lang,18,sell,borrow,0.066,0.480304092168808,113,7
107,lang,18,confuse,understand,0.05,0.44511163234710693,2,108
108,lang,18,want,crave,0.764,0.5806290507316589,231,3
109,lang,18,veer,look,0.11599999999999999,0.34229540824890137,2,885
110,lang,18,persuade,discourage,0.16599999999999998,0.5652537941932678,4,2
111,lang,18,arrive,depart,0.1,0.717149019241333,136,36
112,lang,18,skip,miss,0.714,0.6476393938064575,15,107
113,lang,18,talk,describe,0.515,0.45792877674102783,194,80
114,lang,18,perform,entertain,0.714,0.5653105974197388,121,100
115,lang,18,wipe,wash,0.481,0.48694008588790894,15,105
116,lang,18,pray,hope,0.697,0.3860693871974945,49,157
117,lang,18,decline,lower,0.33199999999999996,0.3359609842300415,7,101
118,lang,18,determine,understand,0.631,0.5386421084403992,21,108
119,lang,18,search,seek,0.9630000000000001,0.5609840750694275,103,28
120,lang,18,lean,fall,0.21600000000000003,0.405719518661499,100,174
121,lang,18,get,grab,0.631,0.6765003800392151,1251,113
122,lang,18,control,hold,0.515,0.4245416522026062,188,211
123,lang,18,alter,change,0.9630000000000001,0.36481234431266785,100,131
124,lang,18,disturb,interrupt,0.8630000000000001,0.605080246925354,6,4
125,lang,18,seem,appear,0.764,0.8484198451042175,163,116
126,lang,18,repeat,do,0.29900000000000004,0.39872366189956665,6,843
127,lang,18,compose,create,0.8130000000000001,0.6298127770423889,3,110
128,lang,18,justify,prove,0.631,0.36556899547576904,1,36
129,lang,18,separate,combine,0.05,0.40788984298706055,108,12
130,lang,18,have,hold,0.481,0.5466599464416504,1565,211
131,lang,18,kill,live,0.033,0.46151912212371826,60,180
132,lang,18,descend,lower,0.764,0.4240950644016266,24,101
133,lang,18,run,hurry,0.5980000000000001,0.5598657131195068,242,52
134,lang,18,rub,hold,0.149,0.4973376393318176,38,211
135,lang,18,finish,start,0.05,0.6237273812294006,164,305
136,lang,18,pull,tow,0.73,0.5134161114692688,118,127
137,lang,18,swap,give,0.317,0.3826765716075897,14,216
138,lang,18,deteriorate,disappear,0.392,0.5147740244865417,2,14
139,lang,18,hike,trail,0.548,0.7470768094062805,129,171
140,lang,18,compute,add,0.614,0.36887791752815247,14,112
141,lang,18,pull,strain,0.365,0.4812152087688446,118,11
142,lang,18,assault,hit,0.8130000000000001,0.40006983280181885,6,313
143,lang,18,inhale,breathe,0.7969999999999999,0.5075143575668335,2,20
144,lang,18,sneak,lie,0.548,0.3340083062648773,35,105
145,lang,18,brush,paint,0.697,0.5547478199005127,187,184
146,lang,18,want,get,0.21600000000000003,0.5396109223365784,231,1251
147,lang,18,create,imagine,0.481,0.5020866990089417,110,101
148,lang,18,travel,move,0.647,0.6279183626174927,135,138
149,lang,18,desire,need,0.513,0.5687096118927002,12,194
150,lang,18,hide,deny,0.44800000000000006,0.5283375382423401,102,3
151,lang,18,increase,raise,0.8130000000000001,0.5991767048835754,15,100
152,lang,18,determine,discover,0.564,0.5606334209442139,21,32
153,lang,18,think,realize,0.515,0.5407019853591919,312,87
154,lang,18,boom,crash,0.631,0.5281593203544617,57,105
155,lang,18,replace,fix,0.211,0.7109854817390442,28,99
156,lang,18,fall,dive,0.41500000000000004,0.43856820464134216,174,64
157,lang,18,hold,reserve,0.631,0.3164633810520172,211,21
158,lang,18,respond,speak,0.73,0.5286875367164612,10,117
159,lang,18,regret,forget,0.08299999999999999,0.5797743201255798,14,111
160,lang,18,travel,go,0.7969999999999999,0.6597070693969727,135,910
161,lang,18,flee,fight,0.091,0.3911466896533966,4,122
162,lang,18,soak,bleach,0.29900000000000004,0.4111443758010864,29,1
163,lang,18,accept,allow,0.6940000000000001,0.49657031893730164,47,78
164,lang,18,add,reduce,0.033,0.5425854921340942,112,10
165,lang,18,save,deposit,0.548,0.4752274453639984,102,7
166,lang,18,jump,dive,0.515,0.7205736637115479,156,64
167,lang,18,bring,carry,0.49800000000000005,0.6877851486206055,148,111
168,lang,18,get,ask,0.24900000000000003,0.5337552428245544,1251,114
169,lang,18,spin,turn,0.697,0.6377306580543518,83,215
170,lang,18,overflow,fill,0.398,0.36195826530456543,1,112
171,lang,18,break,replace,0.05,0.32194551825523376,182,28
172,lang,18,run,hide,0.1,0.4164077341556549,242,102
173,lang,18,start,begin,0.8800000000000001,0.8762456178665161,305,156
174,lang,18,weave,drive,0.091,0.5040838718414307,13,198
175,lang,18,prepare,cook,0.614,0.6024750471115112,129,133
176,lang,18,pretend,imitate,0.465,0.49871572852134705,83,5
177,lang,18,lose,forget,0.40700000000000003,0.5100797414779663,57,111
178,lang,18,hunt,kill,0.6809999999999999,0.5614476203918457,104,60
179,lang,18,let,allow,0.8800000000000001,0.6335710883140564,258,78
180,lang,18,look,appear,0.49800000000000005,0.6408680081367493,885,116
181,lang,18,tug,jerk,0.714,0.273151159286499,100,11
182,lang,18,dive,swim,0.43200000000000005,0.7326580286026001,64,127
183,lang,18,dance,sway,0.382,0.3772852122783661,228,9
184,lang,18,whisper,yell,0.08299999999999999,0.6470960378646851,12,9
185,lang,18,salute,acknowledge,0.465,0.5395184755325317,82,3
186,lang,18,become,make,0.41500000000000004,0.5844036936759949,117,761
187,lang,18,scare,surprise,0.5309999999999999,0.4760635197162628,80,129
188,lang,18,sway,move,0.6809999999999999,0.5315550565719604,9,138
189,lang,18,go,send,0.149,0.49708569049835205,910,63
190,lang,18,float,drift,0.73,0.5929374098777771,164,35
191,lang,18,move,shift,0.755,0.45840969681739807,138,60
192,lang,18,leave,evacuate,0.747,0.6188896298408508,181,3
193,lang,18,concentrate,wander,0.05,0.3429529666900635,5,63
194,lang,18,suppose,guess,0.714,0.6567935347557068,34,105
195,lang,18,split,leave,0.29900000000000004,0.325566828250885,102,181
196,lang,18,get,put,0.133,0.6306202411651611,1251,391
197,lang,18,receive,send,0.23199999999999998,0.5662180781364441,109,63
198,lang,18,begin,introduce,0.43200000000000005,0.4333723485469818,156,36
199,lang,18,call,yell,0.764,0.5361172556877136,141,9
200,lang,18,cook,mix,0.34900000000000003,0.4910902976989746,133,109
201,lang,18,associate,connect,0.697,0.499520480632782,6,38
202,lang,18,entertain,enjoy,0.23199999999999998,0.6201198101043701,100,270
203,lang,18,attack,beat,0.78,0.5317497849464417,52,115
204,lang,18,crackle,pop,0.315,0.5006805658340454,3,104
205,lang,18,sew,rip,0.08299999999999999,0.39679571986198425,5,27
206,lang,18,call,respond,0.515,0.4394860863685608,141,10
207,lang,18,lose,find,0.0,0.5081299543380737,57,293
208,lang,18,run,evacuate,0.41500000000000004,0.42507076263427734,242,3
209,lang,18,hurry,rush,0.9789999999999999,0.7034304141998291,52,75
210,lang,18,convince,lie,0.149,0.2378591150045395,22,105
211,lang,18,enjoy,relax,0.581,0.6264630556106567,270,129
212,lang,18,introduce,show,0.614,0.5362662672996521,36,648
213,lang,18,remark,talk,0.581,0.3638584017753601,3,194
214,lang,18,float,drown,0.066,0.4201512932777405,164,15
215,lang,18,sit,lie,0.33199999999999996,0.8509469032287598,623,105
216,lang,18,die,drown,0.481,0.5084460973739624,64,15
217,lang,18,combine,integrate,0.8470000000000001,0.42158135771751404,12,1
218,lang,18,appear,see,0.365,0.434664785861969,116,1098
219,lang,18,smear,wipe,0.631,0.4168585240840912,5,15
220,lang,18,flow,pour,0.5309999999999999,0.6151676774024963,69,36
221,lang,18,play,swing,0.315,0.529312789440155,520,144
222,lang,18,demand,need,0.282,0.5173317790031433,10,194
223,lang,18,drip,sink,0.199,0.43557116389274597,13,553
224,lang,18,confess,lie,0.183,0.2809455394744873,1,105
225,lang,18,remember,retain,0.8630000000000001,0.4627457857131958,146,5
226,lang,18,sink,float,0.033,0.30973687767982483,553,164
227,lang,18,remind,think,0.33199999999999996,0.4589135944843292,59,312
228,lang,18,tell,instruct,0.697,0.45683592557907104,165,9
229,lang,18,take,replace,0.11599999999999999,0.4376160502433777,874,28
230,lang,18,fade,bleach,0.44800000000000006,0.2660454213619232,16,1
231,lang,18,run,escape,0.465,0.46013638377189636,242,99
232,lang,18,abuse,neglect,0.6639999999999999,0.518727719783783,10,6
233,lang,18,take,choose,0.382,0.477201908826828,874,113
234,lang,18,fly,launch,0.43200000000000005,0.5974404811859131,156,71
235,lang,18,remember,recall,0.913,0.7642866373062134,146,14
236,lang,18,tell,talk,0.8300000000000001,0.5343632698059082,165,194
237,lang,18,boil,fry,0.33199999999999996,0.5536879897117615,29,102
238,lang,18,keep,hold,0.614,0.5597458481788635,194,211
239,lang,18,delay,wait,0.548,0.5097830295562744,4,265
240,lang,18,yawn,stretch,0.23199999999999998,0.3183053433895111,6,109
241,lang,18,make,compose,0.73,0.5599042177200317,761,3
242,lang,18,make,do,0.41500000000000004,0.5829375386238098,761,843
243,lang,18,drink,vomit,0.015,0.40063735842704773,374,6
244,lang,18,grill,burn,0.29900000000000004,0.5603803992271423,180,70
245,lang,18,grab,hold,0.7969999999999999,0.5818793773651123,113,211
246,lang,18,smoke,cough,0.266,0.4133947491645813,167,9
247,lang,18,think,pause,0.44800000000000006,0.3236735165119171,312,47
248,lang,18,help,participate,0.614,0.5030198693275452,357,106
249,lang,18,fight,kill,0.41500000000000004,0.5556730628013611,122,60
250,lang,18,rise,lift,0.747,0.46940335631370544,108,111
251,lang,18,swap,change,0.7969999999999999,0.42460185289382935,14,131
252,lang,18,crawl,climb,0.23199999999999998,0.6780104041099548,31,119
253,lang,18,see,hear,0.199,0.6485477089881897,1098,121
254,lang,18,win,fight,0.24900000000000003,0.49984753131866455,146,122
255,lang,18,leap,fall,0.16599999999999998,0.42558884620666504,50,174
256,lang,18,strike,blow,0.73,0.5574793815612793,101,129
257,lang,18,beat,hurt,0.564,0.5313839912414551,115,107
258,lang,18,go,flee,0.614,0.3975762724876404,910,4
259,lang,18,blend,mix,0.8300000000000001,0.7598738074302673,39,109
260,lang,18,meet,attend,0.382,0.6190138459205627,192,112
261,lang,18,fall,rise,0.033,0.43938472867012024,174,108
262,lang,18,help,assist,0.8,0.7806453704833984,357,30
263,lang,18,climb,fall,0.149,0.44392141699790955,119,174
264,lang,18,burn,melt,0.581,0.5662989616394043,70,39
265,lang,18,borrow,beg,0.266,0.5141469240188599,7,7
266,lang,18,give,beg,0.066,0.4953818619251251,216,7
267,lang,18,let,release,0.465,0.4906350374221802,258,51
268,lang,18,increase,add,0.7969999999999999,0.6242801547050476,15,112
269,lang,18,unload,carry,0.149,0.5238550305366516,33,111
270,lang,18,talk,debate,0.581,0.5880886912345886,194,37
271,lang,18,describe,write,0.365,0.48959535360336304,80,85
272,lang,18,hear,tell,0.08299999999999999,0.588013768196106,121,165
273,lang,18,doze,nap,0.8800000000000001,0.31760162115097046,1,118
274,lang,18,stab,shoot,0.183,0.46170327067375183,4,115
275,lang,18,grasp,understand,0.8470000000000001,0.534340500831604,16,108
276,lang,18,destroy,repair,0.08299999999999999,0.4989752173423767,20,103
277,lang,18,accept,deny,0.1,0.4768710732460022,47,3
278,lang,18,combine,join,0.747,0.49555861949920654,12,115
279,lang,18,join,gather,0.515,0.5206732749938965,115,205
280,lang,18,bend,turn,0.33199999999999996,0.7135722637176514,100,215
281,lang,18,define,mean,0.515,0.44437626004219055,2,106
282,lang,18,triumph,defeat,0.465,0.5899746417999268,23,12
283,lang,18,stop,whistle,0.033,0.3691442012786865,761,21
284,lang,18,die,crash,0.282,0.4062536954879761,64,105
285,lang,18,realize,discover,0.714,0.6293502449989319,87,32
286,lang,18,guess,try,0.23199999999999998,0.4060671329498291,105,257
287,lang,18,rub,grate,0.515,0.5255656838417053,38,44
288,lang,18,drag,pull,0.73,0.48646676540374756,58,118
289,lang,18,spell,speak,0.21600000000000003,0.5084216594696045,30,117
290,lang,18,win,award,0.398,0.5197160840034485,146,137
291,lang,18,hide,bury,0.5309999999999999,0.626137375831604,102,13
292,lang,18,gain,get,0.8630000000000001,0.7272846698760986,42,1251
293,lang,18,forgive,regret,0.11599999999999999,0.5341882705688477,2,14
294,lang,18,hide,find,0.16599999999999998,0.5097916722297668,102,293
295,lang,18,relax,stretch,0.365,0.45851930975914,129,109
296,lang,18,see,squint,0.315,0.3345572054386139,1098,3
297,lang,18,flee,escape,0.9789999999999999,0.5146169662475586,4,99
298,lang,18,wear,erode,0.33199999999999996,0.2630626857280731,166,1
299,lang,18,waste,throw,0.266,0.38207417726516724,89,141
300,lang,18,bury,forget,0.398,0.39376550912857056,13,111
301,lang,18,learn,teach,0.282,0.8235656023025513,131,83
302,lang,18,come,bring,0.183,0.6988938450813293,366,148
303,lang,18,wait,stay,0.647,0.538318395614624,265,167
304,lang,18,burst,laugh,0.21600000000000003,0.42758476734161377,100,122
305,lang,18,look,inspect,0.8960000000000001,0.5973292589187622,885,57
306,lang,18,portray,play,0.581,0.5314939618110657,13,520
307,lang,18,lose,defeat,0.23199999999999998,0.6342817544937134,57,12
308,lang,18,steal,rob,0.9460000000000001,0.51030433177948,70,58
309,lang,18,transplant,remove,0.34900000000000003,0.4427797198295593,2,61
310,lang,18,speak,listen,0.066,0.6378278732299805,117,131
311,lang,18,think,compute,0.581,0.2929401099681854,312,14
312,lang,18,punish,deny,0.29900000000000004,0.2975914776325226,1,3
313,lang,18,solve,compute,0.515,0.29486608505249023,17,14
314,lang,18,organize,prepare,0.73,0.6606709957122803,25,129
315,lang,18,overflow,spill,0.714,0.4564380645751953,1,28
316,lang,18,disperse,spread,0.93,0.45449140667915344,5,132
317,lang,18,ask,suggest,0.43200000000000005,0.44904452562332153,114,12
318,lang,18,walk,talk,0.133,0.4824305772781372,563,194
319,lang,18,toast,burn,0.564,0.3514304757118225,133,70
320,lang,18,haunt,scare,0.619,0.5210399627685547,5,80
321,lang,18,protect,help,0.515,0.5154363512992859,89,357
322,lang,18,admit,give,0.23199999999999998,0.2991836369037628,39,216
323,lang,18,stay,come,0.1,0.5121583938598633,167,366
324,lang,18,win,finish,0.44800000000000006,0.5357958674430847,146,164
325,lang,18,lean,sway,0.614,0.6190942525863647,100,9
326,lang,18,want,hope,0.515,0.5124789476394653,231,157
327,lang,18,slide,show,0.066,0.45830321311950684,127,648
328,lang,18,scream,squeal,0.7969999999999999,0.5843690037727356,38,2
329,lang,18,join,integrate,0.78,0.48234957456588745,115,1
330,lang,18,permit,deny,0.05,0.39131850004196167,6,3
331,lang,18,choke,swallow,0.05,0.5766783356666565,6,5
332,lang,18,keep,snatch,0.183,0.4966984987258911,194,3
333,lang,18,engage,go,0.614,0.37703803181648254,36,910
334,lang,18,sprinkle,pour,0.266,0.5052255988121033,35,36
335,lang,18,save,restore,0.282,0.5963840484619141,102,14
336,lang,18,do,perform,0.747,0.5098657011985779,843,121
337,lang,18,develop,create,0.8300000000000001,0.6775000691413879,12,110
338,lang,18,supply,give,0.697,0.407647043466568,45,216
339,lang,18,get,have,0.764,0.6414057016372681,1251,1565
340,lang,18,look,observe,0.93,0.5545521378517151,885,101
341,lang,18,earn,gain,0.631,0.7380585074424744,15,42
342,lang,18,dunk,drown,0.564,0.4009855091571808,49,15
343,lang,18,ponder,reflect,0.755,0.6401901841163635,8,79
344,lang,18,rap,speak,0.34900000000000003,0.3325708508491516,17,117
345,lang,18,change,replace,0.6809999999999999,0.5276315212249756,131,28
346,lang,18,prohibit,stop,0.714,0.45572930574417114,2,761
347,lang,18,build,destroy,0.05,0.554978609085083,127,20
348,lang,18,choose,elect,0.8470000000000001,0.4065016806125641,113,2
349,lang,18,survive,struggle,0.33199999999999996,0.43121060729026794,32,23
350,lang,18,crash,wreck,0.6639999999999999,0.655397891998291,105,60
351,lang,18,release,go,0.382,0.39731645584106445,51,910
352,lang,18,decrease,lower,0.913,0.48667410016059875,3,101
353,lang,18,leave,escape,0.564,0.5197253227233887,181,99
354,lang,18,regret,worry,0.5309999999999999,0.5415628552436829,14,53
355,lang,18,hold,hug,0.764,0.5332443714141846,211,116
356,lang,18,push,urge,0.6639999999999999,0.516931414604187,102,7
357,lang,18,run,charge,0.515,0.36486172676086426,242,99
358,lang,18,drift,move,0.5309999999999999,0.4987961947917938,35,138
359,lang,18,mow,plow,0.43200000000000005,0.5538138747215271,9,83
360,lang,18,rinse,wash,0.764,0.6710730195045471,10,105
361,lang,18,make,develop,0.614,0.5606881380081177,761,12
362,lang,18,visit,travel,0.631,0.6587032675743103,263,135
363,lang,18,receive,give,0.066,0.6261138916015625,109,216
364,lang,18,print,press,0.5309999999999999,0.32767003774642944,118,105
365,lang,18,express,tell,0.5980000000000001,0.4326082468032837,61,165
366,lang,18,break,connect,0.033,0.31310197710990906,182,38
367,lang,18,veer,move,0.398,0.5088778138160706,2,138
368,lang,18,glance,stare,0.24900000000000003,0.4647912383079529,27,102
369,lang,18,hate,respect,0.017,0.4650903344154358,96,101
370,lang,18,persuade,ask,0.41500000000000004,0.5538265109062195,4,114
371,lang,18,grab,release,0.033,0.5238775610923767,113,51
372,lang,18,comfort,relax,0.515,0.5666139721870422,73,129
373,lang,18,sweat,shiver,0.11599999999999999,0.3179605305194855,43,2
374,lang,18,exist,die,0.11599999999999999,0.3684121072292328,23,64
375,lang,18,squeeze,crush,0.73,0.4590149223804474,19,21
376,lang,18,solve,find,0.614,0.43364453315734863,17,293
377,lang,18,show,dance,0.282,0.44829192757606506,648,228
378,lang,18,entertain,sing,0.5980000000000001,0.5294416546821594,100,111
379,lang,18,stretch,pull,0.647,0.4804251790046692,109,118
380,lang,18,think,determine,0.382,0.4167078733444214,312,21
381,lang,18,soothe,console,0.8300000000000001,0.3055575489997864,1,103
382,lang,18,disturb,awake,0.5429999999999999,0.3089294135570526,6,47
383,lang,18,finish,diminish,0.315,0.27759993076324463,164,3
384,lang,18,talk,pray,0.24900000000000003,0.5048002600669861,194,49
385,lang,18,stop,hamper,0.49800000000000005,0.3503653109073639,761,16
386,lang,18,leap,hop,0.631,0.5067036747932434,50,55
387,lang,18,blow,pop,0.24900000000000003,0.547412633895874,129,104
388,lang,18,accept,refuse,0.183,0.5032975673675537,47,11
389,lang,18,return,recall,0.481,0.4699315130710602,118,14
390,lang,18,teach,educate,0.9630000000000001,0.823908269405365,83,13
391,lang,18,believe,accept,0.564,0.3814648687839508,146,47
392,lang,18,attack,kill,0.42300000000000004,0.6724665760993958,52,60
393,lang,18,save,reserve,0.697,0.47042858600616455,102,21
394,lang,18,inspect,find,0.5309999999999999,0.5003251433372498,57,293
395,lang,18,tell,suggest,0.365,0.4189625680446625,165,12
396,lang,18,gamble,win,0.266,0.5129241943359375,12,146
397,lang,18,reflect,see,0.41500000000000004,0.49778062105178833,79,1098
398,lang,18,split,crack,0.7969999999999999,0.5533741116523743,102,73
399,lang,18,gain,learn,0.398,0.5791586637496948,42,131
400,lang,18,understand,comprehend,0.9789999999999999,0.7155429124832153,108,2
401,lang,18,console,help,0.481,0.2533436417579651,103,357
402,lang,18,pay,buy,0.548,0.6226367354393005,119,149
403,lang,18,deliver,take,0.24900000000000003,0.5584794878959656,77,874
404,lang,18,sneak,slither,0.481,0.445231556892395,35,1
405,lang,18,restore,repair,0.8470000000000001,0.6805440783500671,14,103
406,lang,18,buy,purchase,0.9460000000000001,0.8619164228439331,149,104
407,lang,18,watch,examine,0.724,0.5689294934272766,433,59
408,lang,18,move,stay,0.05,0.5282280445098877,138,167
409,lang,18,listen,learn,0.133,0.44464364647865295,131,131
410,lang,18,retreat,hide,0.581,0.4492887258529663,32,102
411,lang,18,remove,add,0.017,0.5301016569137573,61,112
412,lang,18,acknowledge,admit,0.6809999999999999,0.3324525058269501,3,39
413,lang,18,obey,command,0.21600000000000003,0.4892335832118988,11,22
414,lang,18,win,play,0.11599999999999999,0.46569594740867615,146,520
415,lang,18,stain,smudge,0.481,0.290615439414978,84,2
416,lang,18,remember,realize,0.564,0.46449804306030273,146,87
417,lang,18,assault,attack,0.8630000000000001,0.565253734588623,6,52
418,lang,18,tumble,fall,0.8300000000000001,0.513256847858429,15,174
419,lang,18,drink,lounge,0.133,0.4005821645259857,374,109
420,lang,18,abuse,hurt,0.697,0.4397556185722351,10,107
421,lang,18,fight,tackle,0.382,0.5600380301475525,122,33
422,lang,18,disturb,upset,0.5980000000000001,0.3545967936515808,6,100
423,lang,18,push,shun,0.24900000000000003,0.35562965273857117,102,2
424,lang,18,meet,swap,0.183,0.4197705090045929,192,14
425,lang,18,please,beg,0.11599999999999999,0.502143383026123,100,7
426,lang,18,participate,engage,0.647,0.6917420029640198,106,36
427,lang,18,snap,break,0.77,0.3878497779369354,102,182
428,lang,18,boom,explode,0.8630000000000001,0.49032583832740784,57,104
429,lang,18,get,replace,0.41500000000000004,0.4315311014652252,1251,28
430,lang,18,toss,turn,0.42300000000000004,0.4688183069229126,99,215
431,lang,18,laugh,embarrass,0.23199999999999998,0.2939133048057556,122,5
432,lang,18,save,rescue,0.9789999999999999,0.5931026339530945,102,103
433,lang,18,upset,hurt,0.631,0.570033609867096,100,107
434,lang,18,appear,vanish,0.183,0.2651021182537079,116,2
