idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
123,lang,6,cup,article,0.24,0.12053830176591873,352,61
124,lang,6,cup,artifact,0.292,0.14059369266033173,352,23
125,lang,6,cup,object,0.369,0.1879102736711502,352,149
126,lang,6,cup,entity,0.215,0.14803636074066162,352,5
127,lang,6,cup,drink,0.725,0.3867802619934082,352,374
128,lang,6,cup,food,0.5,0.18117587268352509,352,1536
129,lang,6,cup,substance,0.192,0.16393138468265533,352,92
130,lang,6,cup,liquid,0.5900000000000001,0.23753277957439423,352,118
131,lang,6,jaguar,cat,0.742,0.4253840148448944,7,1566
132,lang,6,jaguar,car,0.727,0.3119699954986572,7,1323
133,lang,6,energy,secretary,0.181,0.1298433542251587,108,10
134,lang,6,secretary,senate,0.506,0.2627330422401428,10,3
135,lang,6,energy,laboratory,0.509,0.18615585565567017,108,14
136,lang,6,computer,laboratory,0.678,0.232586070895195,694,14
137,lang,6,weapon,secret,0.606,0.25506314635276794,29,100
138,lang,6,investigation,effort,0.45899999999999996,0.2948015630245209,4,103
139,lang,6,news,report,0.8160000000000001,0.38276755809783936,140,43
140,lang,6,canyon,landscape,0.753,0.3639499247074127,101,158
141,lang,6,image,surface,0.45599999999999996,0.22215165197849274,560,190
142,lang,6,discovery,space,0.634,0.1494380235671997,21,204
143,lang,6,sign,recess,0.238,0.10723525285720825,2679,21
144,lang,6,wednesday,news,0.22200000000000003,0.1850937008857727,7,140
145,lang,6,computer,news,0.44699999999999995,0.21052943170070648,694,140
146,lang,6,territory,surface,0.534,0.22713641822338104,18,190
147,lang,6,atmosphere,landscape,0.369,0.3893684446811676,100,158
148,lang,6,president,medal,0.3,0.15555357933044434,136,102
149,lang,6,war,troops,0.8130000000000001,0.3261360228061676,211,87
150,lang,6,record,number,0.631,0.21152697503566742,109,232
151,lang,6,skin,eye,0.622,0.28890764713287354,101,178
152,lang,6,japanese,american,0.65,0.3575865626335144,120,235
153,lang,6,theater,history,0.391,0.22620761394500732,106,165
154,lang,6,volunteer,motto,0.256,0.1246279627084732,77,11
155,lang,6,prejudice,recognition,0.3,0.27572768926620483,2,33
156,lang,6,decoration,valor,0.563,0.32398349046707153,121,2
157,lang,6,century,year,0.759,0.4473368227481842,99,430
158,lang,6,century,nation,0.316,0.2478090226650238,99,66
159,lang,6,delay,racism,0.119,0.15164798498153687,4,21
160,lang,6,delay,news,0.331,0.19265812635421753,4,140
161,lang,6,minister,party,0.663,0.1741909384727478,68,952
162,lang,6,peace,plan,0.475,0.12372071295976639,138,121
163,lang,6,minority,peace,0.369,0.13396617770195007,4,138
164,lang,6,attempt,peace,0.425,0.06243463605642319,103,138
165,lang,6,government,crisis,0.6559999999999999,0.23471902310848236,106,5
166,lang,6,deployment,departure,0.425,0.3812738060951233,7,21
167,lang,6,energy,crisis,0.5940000000000001,0.16450586915016174,108,5
168,lang,6,announcement,news,0.756,0.44096866250038147,58,140
169,lang,6,announcement,effort,0.275,0.29025399684906006,58,103
170,lang,6,stroke,hospital,0.7030000000000001,0.17903655767440796,28,135
171,lang,6,disability,death,0.5469999999999999,0.2987671196460724,5,107
172,lang,6,victim,emergency,0.647,0.21036608517169952,20,108
173,lang,6,treatment,recovery,0.791,0.3650170862674713,21,16
174,lang,6,journal,association,0.497,0.25507012009620667,11,20
175,lang,6,doctor,personnel,0.5,0.2585326135158539,89,106
176,lang,6,school,center,0.344,0.2709370255470276,421,277
177,lang,6,reason,hypertension,0.231,0.1054292842745781,108,1
178,lang,6,hundred,percent,0.738,0.18834440410137177,52,1
179,lang,6,hospital,infrastructure,0.46299999999999997,0.17248283326625824,135,14
180,lang,6,death,row,0.525,0.05094917118549347,107,220
181,lang,6,death,inmate,0.503,0.2051670402288437,107,2
182,lang,6,lawyer,evidence,0.669,0.248263418674469,8,33
183,lang,6,life,death,0.788,0.44106733798980713,356,107
184,lang,6,life,term,0.45,0.21364356577396393,356,10
185,lang,6,word,similarity,0.475,0.22311463952064514,136,2
186,lang,6,board,recommendation,0.44699999999999995,0.2520733177661896,725,1
187,lang,6,governor,interview,0.325,0.1404121369123459,27,91
188,lang,6,peace,atmosphere,0.369,0.22057031095027924,138,100
189,lang,6,peace,insurance,0.294,0.12790648639202118,138,20
190,lang,6,travel,activity,0.5,0.28013622760772705,135,100
191,lang,6,competition,price,0.644,0.17543141543865204,152,104
192,lang,6,consumer,confidence,0.413,0.14149032533168793,8,21
193,lang,6,consumer,energy,0.475,0.19499258697032928,8,108
194,lang,6,problem,airport,0.238,0.13969571888446808,102,273
195,lang,6,car,flight,0.49400000000000005,0.30412527918815613,1323,132
196,lang,6,credit,card,0.806,0.2123112976551056,41,164
197,lang,6,credit,information,0.5309999999999999,0.17709773778915405,41,143
198,lang,6,hotel,reservation,0.8029999999999999,0.22428983449935913,299,14
199,lang,6,grocery,money,0.5940000000000001,0.18750432133674622,106,153
200,lang,6,registration,arrangement,0.6,0.25406989455223083,23,109
201,lang,6,arrangement,accommodation,0.541,0.21075744926929474,109,1
202,lang,6,month,hotel,0.181,0.20689961314201355,101,299
203,lang,6,type,kind,0.897,0.6001888513565063,239,238
204,lang,6,arrival,hotel,0.6,0.1452404260635376,88,299
205,lang,6,bed,closet,0.6719999999999999,0.37651529908180237,1129,104
206,lang,6,closet,clothes,0.8,0.24934585392475128,104,198
207,lang,6,situation,conclusion,0.481,0.22966422140598297,64,21
208,lang,6,situation,isolation,0.388,0.2545677125453949,64,5
209,lang,6,direction,combination,0.225,0.174343079328537,137,102
210,lang,6,street,place,0.644,0.2902163565158844,2608,605
211,lang,6,street,avenue,0.8880000000000001,0.5180388689041138,2608,100
212,lang,6,street,block,0.688,0.36808621883392334,2608,134
213,lang,6,street,children,0.49400000000000005,0.25002503395080566,2608,817
214,lang,6,listing,proximity,0.256,0.17969910800457,21,31
215,lang,6,listing,category,0.638,0.2910453975200653,21,6
216,lang,6,cell,phone,0.7809999999999999,0.5319567918777466,518,873
217,lang,6,production,hike,0.175,0.1264362633228302,41,129
218,lang,6,media,trading,0.388,0.17823415994644165,102,11
219,lang,6,media,gain,0.288,0.17168456315994263,102,42
220,lang,6,dividend,payment,0.763,0.15900874137878418,1,7
221,lang,6,dividend,calculation,0.648,0.24612699449062347,1,1
222,lang,6,currency,market,0.75,0.26381099224090576,11,259
223,lang,6,oil,stock,0.634,0.2658531963825226,104,62
224,lang,6,announcement,production,0.33799999999999997,0.22807183861732483,58,41
225,lang,6,announcement,warning,0.6,0.2964326739311218,58,125
226,lang,6,profit,warning,0.388,0.14924046397209167,10,125
227,lang,6,profit,loss,0.763,0.3222195506095886,10,32
228,lang,6,dollar,yen,0.778,0.355591356754303,67,4
229,lang,6,dollar,buck,0.922,0.21430997550487518,67,21
230,lang,6,dollar,profit,0.738,0.26024937629699707,67,10
231,lang,6,dollar,loss,0.609,0.08257144689559937,67,32
232,lang,6,computer,software,0.85,0.397594153881073,694,30
233,lang,6,network,hardware,0.8310000000000001,0.26185375452041626,39,40
234,lang,6,phone,equipment,0.713,0.29285773634910583,873,208
235,lang,6,equipment,maker,0.591,0.21206803619861603,208,103
236,lang,6,luxury,car,0.647,0.2789643406867981,76,1323
237,lang,6,five,month,0.33799999999999997,0.21339665353298187,208,101
238,lang,6,report,gain,0.363,0.17593735456466675,43,42
239,lang,6,investor,earning,0.713,0.19374626874923706,1,6
240,lang,6,liquid,water,0.7889999999999999,0.45801183581352234,118,2461
241,lang,6,baseball,season,0.597,0.15902163088321686,958,116
242,lang,6,game,victory,0.7030000000000001,0.2912445664405823,1112,103
243,lang,6,game,team,0.769,0.36449217796325684,1112,403
244,lang,6,marathon,sprint,0.747,0.39308345317840576,123,16
245,lang,6,game,series,0.619,0.2361954301595688,1112,119
246,lang,6,game,defeat,0.697,0.30297374725341797,1112,12
247,lang,6,seven,series,0.356,0.23688384890556335,115,119
248,lang,6,seafood,sea,0.747,0.24202339351177216,106,255
249,lang,6,seafood,food,0.834,0.437037855386734,106,1536
250,lang,6,seafood,lobster,0.8699999999999999,0.6028339862823486,106,105
251,lang,6,lobster,food,0.7809999999999999,0.3257785737514496,105,1536
252,lang,6,lobster,wine,0.5700000000000001,0.2556876242160797,105,408
253,lang,6,food,preparation,0.622,0.24752232432365417,1536,104
254,lang,6,video,archive,0.634,0.15498913824558258,254,2
255,lang,6,start,year,0.40599999999999997,0.18364320695400238,305,430
256,lang,6,start,match,0.44699999999999995,0.21138042211532593,305,192
257,lang,6,game,round,0.597,0.2454988807439804,1112,210
258,lang,6,boxing,round,0.761,0.241502046585083,100,210
259,lang,6,championship,tournament,0.836,0.49825334548950195,71,101
260,lang,6,line,insurance,0.269,0.11051332205533981,557,20
261,lang,6,day,summer,0.394,0.40633341670036316,2325,152
262,lang,6,summer,drought,0.716,0.2804102301597595,152,8
263,lang,6,summer,nature,0.563,0.3205853998661041,152,157
264,lang,6,day,dawn,0.753,0.3835999071598053,2325,57
265,lang,6,nature,environment,0.8310000000000001,0.4009759724140167,157,116
266,lang,6,nature,man,0.625,0.16068215668201447,157,8440
267,lang,6,man,woman,0.8300000000000001,0.7982299327850342,8440,4511
268,lang,6,man,governor,0.525,0.23781684041023254,8440,27
269,lang,6,soap,opera,0.794,0.15370772778987885,103,33
270,lang,6,opera,performance,0.688,0.24573920667171478,33,161
271,lang,6,life,lesson,0.5940000000000001,0.10440146178007126,356,77
272,lang,6,focus,life,0.40599999999999997,0.11360615491867065,118,356
273,lang,6,production,crew,0.625,0.25260016322135925,41,122
274,lang,6,television,film,0.772,0.4074494242668152,241,108
275,lang,6,viewer,serial,0.29700000000000004,0.1739911586046219,67,6
276,lang,6,possibility,girl,0.194,0.12702219188213348,6,1420
277,lang,6,population,development,0.375,0.27859243750572205,21,32
278,lang,6,gender,equality,0.641,0.1882554143667221,13,35
279,lang,6,change,attitude,0.544,0.18773715198040009,131,19
280,lang,6,family,planning,0.625,0.16168570518493652,993,102
281,lang,6,opera,industry,0.263,0.11305536329746246,33,20
282,lang,6,sugar,approach,0.088,0.12289281189441681,122,101
283,lang,6,practice,institution,0.319,0.24196340143680573,124,12
284,lang,6,ministry,culture,0.46900000000000003,0.22138258814811707,5,114
285,lang,6,problem,challenge,0.675,0.4427006244659424,102,91
286,lang,6,country,citizen,0.731,0.1796216070652008,283,26
287,lang,6,planet,people,0.575,0.16539892554283142,56,5682
288,lang,6,development,issue,0.397,0.1890162229537964,32,44
289,lang,6,experience,music,0.34700000000000003,0.2361144870519638,135,289
290,lang,6,music,project,0.363,0.23934496939182281,289,139
291,lang,6,glass,metal,0.5559999999999999,0.49709397554397583,920,377
292,lang,6,aluminum,metal,0.783,0.6301546692848206,101,377
293,lang,6,exhibit,memorabilia,0.5309999999999999,0.3410133123397827,138,79
294,lang,6,rock,jazz,0.759,0.25023823976516724,350,50
295,lang,6,museum,theater,0.7190000000000001,0.44022804498672485,267,106
296,lang,6,observation,architecture,0.438,0.1896001398563385,31,144
297,lang,6,space,world,0.653,0.28010839223861694,204,248
298,lang,6,preservation,world,0.619,0.10106592625379562,3,248
299,lang,6,admission,ticket,0.769,0.420038104057312,9,103
300,lang,6,shower,thunderstorm,0.631,0.2944301962852478,264,4
301,lang,6,shower,flood,0.603,0.24843424558639526,264,86
302,lang,6,weather,forecast,0.834,0.3965405523777008,200,6
303,lang,6,disaster,area,0.625,0.205555260181427,46,1161
304,lang,6,governor,office,0.634,0.19219106435775757,27,304
305,lang,6,architecture,century,0.378,0.26186665892601013,144,99
