idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
79,lang,34,coast,hill,0.438,0.6564734578132629,122,307
80,lang,34,forest,graveyard,0.185,0.7716763019561768,277,104
81,lang,34,shore,woodland,0.308,0.6784783005714417,240,18
82,lang,34,monk,slave,0.092,0.6779860258102417,66,8
83,lang,34,coast,forest,0.315,0.6645682454109192,122,277
84,lang,34,lad,wizard,0.092,0.7351940870285034,13,45
85,lang,34,chord,smile,0.054000000000000006,0.46655839681625366,2,191
86,lang,34,glass,magician,0.20800000000000002,0.6498175263404846,920,19
87,lang,34,noon,string,0.054000000000000006,0.5418012738227844,42,119
88,lang,34,rooster,voyage,0.062,0.6070297360420227,75,14
89,lang,34,money,dollar,0.842,0.8287776112556458,153,67
90,lang,34,money,cash,0.908,0.8956556916236877,153,64
91,lang,34,money,currency,0.9039999999999999,0.8398920893669128,153,11
92,lang,34,money,wealth,0.827,0.6981999278068542,153,7
93,lang,34,money,property,0.757,0.6951940059661865,153,108
94,lang,34,money,possession,0.729,0.5838522911071777,153,25
95,lang,34,money,bank,0.85,0.7010762691497803,153,126
96,lang,34,money,deposit,0.773,0.7198070883750916,153,7
97,lang,34,money,operation,0.331,0.6705172657966614,153,31
98,lang,34,tiger,jaguar,0.8,0.8959776759147644,111,7
99,lang,34,tiger,feline,0.8,0.7726562023162842,111,7
100,lang,34,tiger,carnivore,0.708,0.5886896848678589,111,1
101,lang,34,tiger,mammal,0.6849999999999999,0.7536559104919434,111,6
102,lang,34,tiger,animal,0.7,0.8054423928260803,111,349
103,lang,34,tiger,organism,0.477,0.5637442469596863,111,1
104,lang,34,tiger,fauna,0.562,0.6374204158782959,111,13
105,lang,34,tiger,zoo,0.587,0.7783715724945068,111,246
106,lang,34,psychology,anxiety,0.7,0.5135977864265442,1,7
107,lang,34,psychology,fear,0.6849999999999999,0.5186272263526917,1,61
108,lang,34,psychology,depression,0.742,0.5402814149856567,1,10
109,lang,34,psychology,clinic,0.658,0.5585614442825317,1,21
110,lang,34,psychology,doctor,0.642,0.5634727478027344,1,89
111,lang,34,psychology,mind,0.769,0.49411332607269287,1,113
112,lang,34,psychology,health,0.7230000000000001,0.5580528378486633,1,71
113,lang,34,psychology,science,0.671,0.7189103364944458,1,107
114,lang,34,psychology,discipline,0.558,0.5755505561828613,1,8
115,lang,34,planet,star,0.845,0.7718431353569031,56,142
116,lang,34,planet,constellation,0.806,0.67254638671875,56,4
117,lang,34,planet,moon,0.808,0.7722347378730774,56,124
118,lang,34,planet,sun,0.8019999999999999,0.6537432670593262,56,479
119,lang,34,planet,galaxy,0.8109999999999999,0.7984902858734131,56,7
120,lang,34,planet,space,0.792,0.7492243647575378,56,204
121,lang,34,cup,coffee,0.658,0.8423163294792175,352,416
122,lang,34,cup,tableware,0.6849999999999999,0.6945856213569641,352,3
123,lang,34,cup,article,0.24,0.6375957727432251,352,61
124,lang,34,cup,artifact,0.292,0.6719751358032227,352,23
125,lang,34,cup,object,0.369,0.6996120810508728,352,149
126,lang,34,cup,entity,0.215,0.6381143927574158,352,5
127,lang,34,cup,drink,0.725,0.817747950553894,352,374
128,lang,34,cup,food,0.5,0.6791038513183594,352,1536
129,lang,34,cup,substance,0.192,0.7064144015312195,352,92
130,lang,34,cup,liquid,0.5900000000000001,0.7727075219154358,352,118
131,lang,34,jaguar,cat,0.742,0.8103899359703064,7,1566
132,lang,34,jaguar,car,0.727,0.7318307161331177,7,1323
133,lang,34,energy,secretary,0.181,0.67017662525177,108,10
134,lang,34,secretary,senate,0.506,0.5203332901000977,10,3
135,lang,34,energy,laboratory,0.509,0.7189708352088928,108,14
136,lang,34,computer,laboratory,0.678,0.691277265548706,694,14
137,lang,34,weapon,secret,0.606,0.6966824531555176,29,100
138,lang,34,investigation,effort,0.45899999999999996,0.6430689692497253,4,103
139,lang,34,news,report,0.8160000000000001,0.8251333236694336,140,43
140,lang,34,canyon,landscape,0.753,0.7472265958786011,101,158
141,lang,34,image,surface,0.45599999999999996,0.7027852535247803,560,190
142,lang,34,discovery,space,0.634,0.6879350543022156,21,204
143,lang,34,sign,recess,0.238,0.5977616310119629,2679,21
144,lang,34,wednesday,news,0.22200000000000003,0.6123987436294556,7,140
145,lang,34,computer,news,0.44699999999999995,0.6845259666442871,694,140
146,lang,34,territory,surface,0.534,0.7185405492782593,18,190
147,lang,34,atmosphere,landscape,0.369,0.7622182369232178,100,158
148,lang,34,president,medal,0.3,0.6997756361961365,136,102
149,lang,34,war,troops,0.8130000000000001,0.8014547228813171,211,87
150,lang,34,record,number,0.631,0.6936571002006531,109,232
151,lang,34,skin,eye,0.622,0.7151056528091431,101,178
152,lang,34,japanese,american,0.65,0.7091856598854065,120,235
153,lang,34,theater,history,0.391,0.6839273571968079,106,165
154,lang,34,volunteer,motto,0.256,0.6391648054122925,77,11
155,lang,34,prejudice,recognition,0.3,0.6795719861984253,2,33
156,lang,34,decoration,valor,0.563,0.5267823934555054,121,2
157,lang,34,century,year,0.759,0.7345774173736572,99,430
158,lang,34,century,nation,0.316,0.6902207732200623,99,66
159,lang,34,delay,racism,0.119,0.5484143495559692,4,21
160,lang,34,delay,news,0.331,0.6570706367492676,4,140
161,lang,34,minister,party,0.663,0.6550117135047913,68,952
162,lang,34,peace,plan,0.475,0.6842736005783081,138,121
163,lang,34,minority,peace,0.369,0.645328164100647,4,138
164,lang,34,attempt,peace,0.425,0.5725396275520325,103,138
165,lang,34,government,crisis,0.6559999999999999,0.6952815651893616,106,5
166,lang,34,deployment,departure,0.425,0.713584840297699,7,21
167,lang,34,energy,crisis,0.5940000000000001,0.6829277276992798,108,5
168,lang,34,announcement,news,0.756,0.8030016422271729,58,140
169,lang,34,announcement,effort,0.275,0.7000543475151062,58,103
170,lang,34,stroke,hospital,0.7030000000000001,0.6754549145698547,28,135
171,lang,34,disability,death,0.5469999999999999,0.6261219382286072,5,107
172,lang,34,victim,emergency,0.647,0.7011377811431885,20,108
173,lang,34,treatment,recovery,0.791,0.7421132326126099,21,16
174,lang,34,journal,association,0.497,0.7014035582542419,11,20
175,lang,34,doctor,personnel,0.5,0.7189685106277466,89,106
176,lang,34,school,center,0.344,0.7135698795318604,421,277
177,lang,34,reason,hypertension,0.231,0.5716086626052856,108,1
178,lang,34,hundred,percent,0.738,0.569148600101471,52,1
179,lang,34,hospital,infrastructure,0.46299999999999997,0.6595472097396851,135,14
180,lang,34,death,row,0.525,0.5800719857215881,107,220
181,lang,34,death,inmate,0.503,0.5270547270774841,107,2
182,lang,34,lawyer,evidence,0.669,0.6880399584770203,8,33
183,lang,34,life,death,0.788,0.795097827911377,356,107
184,lang,34,life,term,0.45,0.7150381803512573,356,10
185,lang,34,word,similarity,0.475,0.48157596588134766,136,2
186,lang,34,board,recommendation,0.44699999999999995,0.484526664018631,725,1
187,lang,34,governor,interview,0.325,0.6922483444213867,27,91
188,lang,34,peace,atmosphere,0.369,0.681618869304657,138,100
189,lang,34,peace,insurance,0.294,0.6914970278739929,138,20
190,lang,34,travel,activity,0.5,0.7093371748924255,135,100
191,lang,34,competition,price,0.644,0.6680494546890259,152,104
192,lang,34,consumer,confidence,0.413,0.615496039390564,8,21
193,lang,34,consumer,energy,0.475,0.6848487854003906,8,108
194,lang,34,problem,airport,0.238,0.6036101579666138,102,273
195,lang,34,car,flight,0.49400000000000005,0.7069825530052185,1323,132
196,lang,34,credit,card,0.806,0.7481060028076172,41,164
197,lang,34,credit,information,0.5309999999999999,0.6893931031227112,41,143
198,lang,34,hotel,reservation,0.8029999999999999,0.7259789109230042,299,14
199,lang,34,grocery,money,0.5940000000000001,0.665435254573822,106,153
200,lang,34,registration,arrangement,0.6,0.6507662534713745,23,109
201,lang,34,arrangement,accommodation,0.541,0.5215407609939575,109,1
202,lang,34,month,hotel,0.181,0.6104090213775635,101,299
203,lang,34,type,kind,0.897,0.851699709892273,239,238
204,lang,34,arrival,hotel,0.6,0.6280911564826965,88,299
205,lang,34,bed,closet,0.6719999999999999,0.684904158115387,1129,104
206,lang,34,closet,clothes,0.8,0.7354065179824829,104,198
207,lang,34,situation,conclusion,0.481,0.6959625482559204,64,21
208,lang,34,situation,isolation,0.388,0.7036755681037903,64,5
209,lang,34,direction,combination,0.225,0.6582253575325012,137,102
210,lang,34,street,place,0.644,0.7202291488647461,2608,605
211,lang,34,street,avenue,0.8880000000000001,0.8362635970115662,2608,100
212,lang,34,street,block,0.688,0.7527939677238464,2608,134
213,lang,34,street,children,0.49400000000000005,0.6361375451087952,2608,817
214,lang,34,listing,proximity,0.256,0.5534982085227966,21,31
215,lang,34,listing,category,0.638,0.6797661185264587,21,6
216,lang,34,cell,phone,0.7809999999999999,0.868834376335144,518,873
217,lang,34,production,hike,0.175,0.6499923467636108,41,129
218,lang,34,media,trading,0.388,0.7311404347419739,102,11
219,lang,34,media,gain,0.288,0.643195629119873,102,42
220,lang,34,dividend,payment,0.763,0.5744644999504089,1,7
221,lang,34,dividend,calculation,0.648,0.31430456042289734,1,1
222,lang,34,currency,market,0.75,0.6734804511070251,11,259
223,lang,34,oil,stock,0.634,0.7344954609870911,104,62
224,lang,34,announcement,production,0.33799999999999997,0.7201629877090454,58,41
225,lang,34,announcement,warning,0.6,0.7036688923835754,58,125
226,lang,34,profit,warning,0.388,0.5775741934776306,10,125
227,lang,34,profit,loss,0.763,0.6983640789985657,10,32
228,lang,34,dollar,yen,0.778,0.6808088421821594,67,4
229,lang,34,dollar,buck,0.922,0.6992260813713074,67,21
230,lang,34,dollar,profit,0.738,0.6969342231750488,67,10
231,lang,34,dollar,loss,0.609,0.6130589842796326,67,32
232,lang,34,computer,software,0.85,0.8401551246643066,694,30
233,lang,34,network,hardware,0.8310000000000001,0.7489541172981262,39,40
234,lang,34,phone,equipment,0.713,0.702747642993927,873,208
235,lang,34,equipment,maker,0.591,0.7106361985206604,208,103
236,lang,34,luxury,car,0.647,0.6992878317832947,76,1323
237,lang,34,five,month,0.33799999999999997,0.6206314563751221,208,101
238,lang,34,report,gain,0.363,0.6765192747116089,43,42
239,lang,34,investor,earning,0.713,0.5794826745986938,1,6
240,lang,34,liquid,water,0.7889999999999999,0.8316835761070251,118,2461
241,lang,34,baseball,season,0.597,0.685783863067627,958,116
242,lang,34,game,victory,0.7030000000000001,0.7233091592788696,1112,103
243,lang,34,game,team,0.769,0.7956739664077759,1112,403
244,lang,34,marathon,sprint,0.747,0.7586830258369446,123,16
245,lang,34,game,series,0.619,0.6874383687973022,1112,119
246,lang,34,game,defeat,0.697,0.7462961673736572,1112,12
247,lang,34,seven,series,0.356,0.6204798221588135,115,119
248,lang,34,seafood,sea,0.747,0.789557933807373,106,255
249,lang,34,seafood,food,0.834,0.8418871164321899,106,1536
250,lang,34,seafood,lobster,0.8699999999999999,0.9135636687278748,106,105
251,lang,34,lobster,food,0.7809999999999999,0.775302529335022,105,1536
252,lang,34,lobster,wine,0.5700000000000001,0.6653403639793396,105,408
253,lang,34,food,preparation,0.622,0.7147638201713562,1536,104
254,lang,34,video,archive,0.634,0.5037856698036194,254,2
255,lang,34,start,year,0.40599999999999997,0.6734195947647095,305,430
256,lang,34,start,match,0.44699999999999995,0.6645562052726746,305,192
257,lang,34,game,round,0.597,0.7210389375686646,1112,210
258,lang,34,boxing,round,0.761,0.6056551337242126,100,210
259,lang,34,championship,tournament,0.836,0.8182006478309631,71,101
260,lang,34,line,insurance,0.269,0.6482576727867126,557,20
261,lang,34,day,summer,0.394,0.7802712321281433,2325,152
262,lang,34,summer,drought,0.716,0.7044662833213806,152,8
263,lang,34,summer,nature,0.563,0.7438286542892456,152,157
264,lang,34,day,dawn,0.753,0.6788485050201416,2325,57
265,lang,34,nature,environment,0.8310000000000001,0.8036707043647766,157,116
266,lang,34,nature,man,0.625,0.6663724184036255,157,8440
267,lang,34,man,woman,0.8300000000000001,0.75802081823349,8440,4511
268,lang,34,man,governor,0.525,0.714769184589386,8440,27
269,lang,34,soap,opera,0.794,0.5941537022590637,103,33
270,lang,34,opera,performance,0.688,0.7240620851516724,33,161
271,lang,34,life,lesson,0.5940000000000001,0.7129293084144592,356,77
272,lang,34,focus,life,0.40599999999999997,0.6755028963088989,118,356
273,lang,34,production,crew,0.625,0.7537660002708435,41,122
274,lang,34,television,film,0.772,0.7618140578269958,241,108
275,lang,34,viewer,serial,0.29700000000000004,0.5708715915679932,67,6
276,lang,34,possibility,girl,0.194,0.5645167231559753,6,1420
277,lang,34,population,development,0.375,0.7274554967880249,21,32
278,lang,34,gender,equality,0.641,0.6995037794113159,13,35
279,lang,34,change,attitude,0.544,0.7180144786834717,131,19
280,lang,34,family,planning,0.625,0.652260422706604,993,102
281,lang,34,opera,industry,0.263,0.6133872866630554,33,20
282,lang,34,sugar,approach,0.088,0.6212549805641174,122,101
283,lang,34,practice,institution,0.319,0.681636393070221,124,12
284,lang,34,ministry,culture,0.46900000000000003,0.6623338460922241,5,114
285,lang,34,problem,challenge,0.675,0.8042954802513123,102,91
286,lang,34,country,citizen,0.731,0.7052515745162964,283,26
287,lang,34,planet,people,0.575,0.6815252304077148,56,5682
288,lang,34,development,issue,0.397,0.7215275764465332,32,44
289,lang,34,experience,music,0.34700000000000003,0.6748907566070557,135,289
290,lang,34,music,project,0.363,0.6639553904533386,289,139
291,lang,34,glass,metal,0.5559999999999999,0.7513618469238281,920,377
292,lang,34,aluminum,metal,0.783,0.8534671068191528,101,377
293,lang,34,exhibit,memorabilia,0.5309999999999999,0.7457252740859985,138,79
294,lang,34,rock,jazz,0.759,0.6411097049713135,350,50
295,lang,34,museum,theater,0.7190000000000001,0.8177870512008667,267,106
296,lang,34,observation,architecture,0.438,0.6664091348648071,31,144
297,lang,34,space,world,0.653,0.7144922018051147,204,248
298,lang,34,preservation,world,0.619,0.5770118832588196,3,248
299,lang,34,admission,ticket,0.769,0.809932291507721,9,103
300,lang,34,shower,thunderstorm,0.631,0.5912511348724365,264,4
301,lang,34,shower,flood,0.603,0.6588081121444702,264,86
302,lang,34,weather,forecast,0.834,0.7945489287376404,200,6
303,lang,34,disaster,area,0.625,0.6936463117599487,46,1161
304,lang,34,governor,office,0.634,0.7290388345718384,27,304
305,lang,34,architecture,century,0.378,0.6351053714752197,144,99
